solv_comb_sm,salt_comb_sm,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
CCC(C)(Cl)C(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.990713106483715e-06,0.0010288245556502164,1.0381360683780892e-07,-8.15139467972242e-08,-0.7851952097625878,2.229966004058473e-08
CCC(C)OCC(C)(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.97183620184141e-06,0.0010250710461861322,1.0411582914017342e-07,-8.181752020363895e-08,-0.7858317114632611,2.2298308936534453e-08
COP(=O)(CCP(=O)(OC)OCCOP(=O)(CCP(=O)(OC)OC)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.1266088461848764e-06,0.0007973378858716692,1.0294208716533265e-07,-8.064985286898196e-08,-0.7834487826097046,2.2292234296350683e-08
COCC(C)[NH],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.5786273903600066e-06,0.0011748656439407217,1.013252858033481e-07,-7.903410565617567e-08,-0.780003777236463,2.2291180147172437e-08
COCC(C)(COC)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.791314240069811e-06,0.0012303846894484239,1.023909094682252e-07,-8.010152837618972e-08,-0.7823109374865695,2.228938109203548e-08
COCC(C)(COC(C)(C)C)CN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.6898705812641909e-06,0.0009446743912630341,1.0473957036069672e-07,-8.245030434321249e-08,-0.7871934557233182,2.2289266017484236e-08
CO[Si](CCCN(C)C(=O)C(C(C)=O)(C(=O)N(C)CCC[Si](OC)(OC)OC)C(=O)C(F)(F)F)(OC)OC,[Li+].F[P-](F)(F)(F)(F)F,4.0093433993421587e-07,0.0006486669090629649,1.0397526916141328e-07,-8.169055106935405e-08,-0.7856728982594506,2.2284718092059227e-08
[CH2]C(C)CC(C)(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1243761665682736e-06,0.0010640593445683225,1.0394003118779194e-07,-8.166036377251308e-08,-0.785648828842225,2.2279667415278848e-08
COCC(OC)(OC)O[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.064536723599073e-06,0.0012900796143494923,9.545240871022242e-08,-7.317457739605842e-08,-0.766607971289695,2.227783131416399e-08
COC(C)(OC)C(C)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1807255487575334e-06,0.00107937319709321,1.0377518515551808e-07,-8.149891654069354e-08,-0.78534108533325,2.2276268614824552e-08
CC(C)OCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.352547831185593e-06,0.0011215018804711988,1.0263713113693346e-07,-8.036751995244666e-08,-0.7830257827961328,2.2269611184486812e-08
COP(C)(=O)OCCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.7884938116683054e-06,0.0012254583510268723,9.922155347787277e-08,-7.695223129757393e-08,-0.775559629942046,2.2269322180298827e-08
COCC(C)(C)CN(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.7756339242727419e-06,0.0009672321643143994,1.0453263278400974e-07,-8.226654784214685e-08,-0.7869939333885322,2.226608494186289e-08
COCC(C)(C=O)CC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1165873783108847e-06,0.0010612612482635538,1.0338751219109721e-07,-8.112644754076131e-08,-0.7846832351552335,2.226106465033591e-08
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C[Si](OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.1185114742642885e-06,0.0007942223335930294,1.0355840392672947e-07,-8.129969525034805e-08,-0.7850613003640913,2.225870867638141e-08
CCC(F)(F)C(C)CCOC,[Li+].F[P-](F)(F)(F)(F)F,1.8183660613664481e-06,0.0009946190040700518,1.0205341059947714e-07,-7.979626528077565e-08,-0.7819068937729797,2.2257145318701482e-08
COC(OC)C(C)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3786190315633892e-06,0.001129223677481783,1.0346780236302628e-07,-8.12136800013416e-08,-0.7849174153365696,2.2254122361684694e-08
CCC(C)(C)C(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.9687521526940573e-06,0.0010230339086905922,1.0391752812923592e-07,-8.168331232264485e-08,-0.7860397932200647,2.223421580659107e-08
CC(C)OCCOCCCOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1935105880354662e-06,0.0010841807121730904,1.034750162647419e-07,-8.124236326661107e-08,-0.7851398936604334,2.2232652998130826e-08
COC(C)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1895454867361703e-06,0.0010735192615288387,1.0088932493646655e-07,-7.865698791525186e-08,-0.7796363784254167,2.2232337021214693e-08
CCC(CCOC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.366457898696329e-06,0.0011232853722096387,1.0221451097825014e-07,-7.998850326384784e-08,-0.7825552604841821,2.2226007714402297e-08
COCC(C)(COC)CN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.6733100652809656e-06,0.0009389348730751161,1.0446567957409278e-07,-8.224050574700292e-08,-0.7872490379835556,2.2225173827089865e-08
COCC(C)(F)CS(=O)(=O)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.574672016882638e-06,0.0011772364164862419,1.0245479241065957e-07,-8.02353239511773e-08,-0.7831290470979421,2.2219468459482276e-08
COP(=S)(OC)OC(C)(C)CC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.119440159798298e-06,0.0010610796510543024,1.030071570058346e-07,-8.079483290516247e-08,-0.784361351712542,2.221232410067215e-08
CCCOC(C)(CCl)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.333642283230744e-06,0.0011203460499739394,1.0368929668058337e-07,-8.148123683362137e-08,-0.7858210967003247,2.2208059846961997e-08
COCC(C)(C)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.5435181057791117e-06,0.0011712705608609444,1.0296413004023469e-07,-8.076255218879227e-08,-0.7843756088380794,2.2201577851442422e-08
COCCOC(C)(C)CN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.7035175131779506e-06,0.0009481612696341264,1.0437872752168754e-07,-8.217723948940697e-08,-0.7872987287791221,2.220148803228056e-08
COOOC(C)(C)OC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.154274991360878e-06,0.0010714548791280665,1.0318632465013448e-07,-8.09853708870302e-08,-0.7848459683162545,2.22009537631043e-08
CO[Si](OC)(OC)C([Si](OC)(OC)OC)([Si](OC)(OC)OC)[Si](OC)(OC)OC,[Li+].O=C1O[B-](F)(F)OC1=O,8.120559729001705e-07,0.0007257127245152674,1.0169636983923445e-07,-7.950138417316099e-08,-0.781752429303424,2.219498566607345e-08
COCC(CF)(CF)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.0760105251872767e-06,0.0012964901477452147,9.862702748708531e-08,-7.64459909297421e-08,-0.7751018445704683,2.2181036557343186e-08
COC(Cl)C(C)(C)CCl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.4420348659793876e-06,0.001142558951311205,1.020983965782443e-07,-7.991823361121961e-08,-0.7827569902135861,2.21801629670247e-08
CCN(C)CC(C)(C)OCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.6309454645927885e-06,0.0009294513287948551,1.0424825445798431e-07,-8.20685345720209e-08,-0.7872413307898348,2.2179719885963413e-08
COP(=O)(OC)OCN(COP(=O)(OC)OC)C(=O)N(COP(=O)(OC)OC)COP(=O)(OC)OC,[Li+].F[P-](F)(F)(F)(F)F,4.7305063361339943e-07,0.0006560562712114103,1.0364997450690356e-07,-8.147175986469274e-08,-0.7860277848815713,2.2178214642210835e-08
COP(=O)(OC)OP(=O)(OC)OP(=O)(OC)OP(=O)(OC)OCCCN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,7.038927700499285e-07,0.0006929543051909265,1.0279860967134584e-07,-8.062521520425014e-08,-0.7843025840720459,2.2173394467095696e-08
CCCO[Si](CCCC[Si](OCCC)(OCCC)C(C)(C)C)(OCCC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.1143817538805598e-06,0.0007929209028539777,1.0307454419294818e-07,-8.090599458190874e-08,-0.7849270177751987,2.2168549611039434e-08
COCCOCCCN(C)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.438942703129591e-06,0.0008774546660112115,1.0365292877964948e-07,-8.148595626224077e-08,-0.786142342735608,2.2166972517408703e-08
COCCCC(Cl)(Cl)OP(=O)(OC)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.7826305875357348e-06,0.0009777325192252924,1.0161035047501856e-07,-7.944376813778353e-08,-0.7818472012584505,2.2166582337235032e-08
COCCC(C)CN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.5544157507481893e-06,0.0009075854427302327,1.0411381436172271e-07,-8.19518709736704e-08,-0.7871373407657984,2.216194338805229e-08
COC(Cl)C(F)(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.4650809278424034e-06,0.001146279941107925,1.0101039253665817e-07,-7.886135873129837e-08,-0.7807251981787757,2.2149033805359792e-08
COC(Cl)OC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.4765015637314474e-06,0.0011475589853705635,1.0008849905215763e-07,-7.794290824502775e-08,-0.7787399050155656,2.2145590807129894e-08
COP(=O)(OC)OP(=O)(OCCOC(C)C)OCCOC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.5354850227725407e-06,0.000907057559674495,1.0293622040974997e-07,-8.079153734967213e-08,-0.7848698643497083,2.214468306007782e-08
COC[Si](OC)(O[Si](C)(OC)O[Si](C)(OC)O[Si](OC)(OC)SC)SC,[Li+].F[P-](F)(F)(F)(F)F,8.701126783773361e-07,0.0007333645122206935,1.027729214493906e-07,-8.062969542570736e-08,-0.7845422149005715,2.2143226023683254e-08
CCC(CC)C(C)(C)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.341505796466477e-06,0.0011191648514719658,1.0294237822871871e-07,-8.080184927590282e-08,-0.7849230867425291,2.2140528952815896e-08
CCC(C)(CCC(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.8579265151058478e-06,0.0009956684867183426,1.0359686336254096e-07,-8.145925027913864e-08,-0.7863100062602191,2.213761308340232e-08
CCCOCC(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.26834001965955e-06,0.0010890915699645583,9.753361114916999e-08,-7.539691495445888e-08,-0.773035203619655,2.2136696194711107e-08
COC(=O)CN(C)C(=O)CN(C)C(=O)CN(C)C(=O)C(CCSC)N(C)C(=O)CN(C)C(=O)CN(C)C(=O)CN(C)C,[Li+].F[P-](F)(F)(F)(F)F,2.297946206778167e-07,0.0006456784270475835,1.0376920509502984e-07,-8.164004556376966e-08,-0.7867463713247613,2.2129159531260183e-08
CO[Si](OC)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.5646850330248653e-06,0.0009141403130087717,1.0329330838270218e-07,-8.116478969462879e-08,-0.78577006551008,2.21285186880734e-08
COCC(C)(CON(C)C)CC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.6025431190444321e-06,0.0009205255438996861,1.0417839650915082e-07,-8.205213133570049e-08,-0.7876117706274467,2.2126265173450332e-08
COC(=O)CN(C)C(=O)C(C)N(C)C(=O)CN(C)C(=O)CN(C)C(=O)CN(C)C(=O)OC(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,4.4138214231185343e-07,0.0006511983091047329,1.0319088163114285e-07,-8.107601339334966e-08,-0.7856897054446819,2.211486823779317e-08
COC(COCC(C)C)C(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,1.6720873235442385e-06,0.0009543758616895386,1.014992740551036e-07,-7.938562590045555e-08,-0.7821299870318026,2.211364815464805e-08
CCCC(C)(COC(C)C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.8646333628717545e-06,0.000996659350386191,1.0333063320581931e-07,-8.12186773400689e-08,-0.7860077386566802,2.2111955865750405e-08
COCCOC(F)(F)C(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.4737387781459416e-06,0.0011499296865378741,1.0146593490956173e-07,-7.936051655704792e-08,-0.7821395094598327,2.2105418352513807e-08
COC(C)OC(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.115664077088182e-06,0.0010610772045828206,1.0316727583114032e-07,-8.106605486416896e-08,-0.7857729518501033,2.210122096697136e-08
COCC(N(C)C)C(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,1.481467208632254e-06,0.0008968530397817031,1.0176648829845e-07,-7.968190604033297e-08,-0.7829876747505554,2.2084582258117016e-08
COC(F)(OC)C(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.231171348992366e-06,0.001089286450268353,1.0236495014426925e-07,-8.028458098600881e-08,-0.7842975635005809,2.2080369158260445e-08
COP(=O)(OC)C(C)C(C)(P(=O)(OC)OC)P(=O)(OC)OC,[Li+].F[P-](F)(F)(F)(F)F,1.2748855730314551e-06,0.0008428330835795502,1.0215407723393932e-07,-8.008049856476899e-08,-0.7839187698928508,2.2073578669170336e-08
COC(C)(OC)C(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.085821657665015e-06,0.0010549686920966824,1.032280455042707e-07,-8.116317142673632e-08,-0.7862511687618698,2.206487407753437e-08
CCC(C)OCCC(C)(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.0137001653514644e-06,0.0010377031835382589,1.0329270967184983e-07,-8.122965531816703e-08,-0.7864025987528566,2.2063054353682797e-08
COCC(C)(C(C)C)C(C)OC,[Li+].F[P-](F)(F)(F)(F)F,1.7228022099452444e-06,0.0009693369706978539,1.0133375484181843e-07,-7.927142719196699e-08,-0.7822805669809567,2.2062327649851447e-08
COCC(N(C)C)(N(C)C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.8107432605490695e-06,0.0009749650430591375,1.0354152169511381e-07,-8.148871940964317e-08,-0.7870148909883046,2.2052802285470626e-08
COP(=O)(OC)OCC(C)(C)CCO[Si](C)(C)C(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,1.4617615198134417e-06,0.0008960889400468156,1.0190119425381179e-07,-7.984855895127263e-08,-0.7835880583733763,2.2052635302539144e-08
CCCCOP(=O)(OCCCC)OP(=O)(OC)OP(=O)(OC)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,8.554353777222895e-07,0.0007270830477994928,1.0252986149751121e-07,-8.047796435201641e-08,-0.7849221990216959,2.2051897145494804e-08
COCCCOCCC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.320673952233111e-06,0.0011169771553243442,1.0259496045016688e-07,-8.055482436359415e-08,-0.7851733068577164,2.2040136086572744e-08
CO[Si](CCCCCCCC(F)(F)C(F)(F)C(F)(F)F)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.7875517071322653e-06,0.0009748389339441942,1.0236832893783226e-07,-8.033115322997619e-08,-0.784726624567261,2.2037175707856087e-08
COC(C)(CCl)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3683093487407357e-06,0.0011281692789303786,1.0305533860843883e-07,-8.102122535589515e-08,-0.7861914428687405,2.2034113252543664e-08
CC(C)CCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.2518369570054078e-06,0.0010937927189660268,1.0177831518236683e-07,-7.974469406463758e-08,-0.7835135993531696,2.2033621117729264e-08
COC(Cl)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3109422033401054e-06,0.0011116100226999314,1.0288151013717596e-07,-8.084858452475984e-08,-0.7858417359636465,2.2032925612416116e-08
COC(C)(C)C(F)CN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.6216814347389908e-06,0.0009254050838130351,1.040119223274513e-07,-8.198067468609403e-08,-0.7881853623280003,2.2031247641357264e-08
COCCOP(=O)(OC)OCCOP(=O)(CP(=O)(CP(C)(=O)OC)OC)OC,[Li+].F[P-](F)(F)(F)(F)F,8.777046990962046e-07,0.0007363692353985637,1.0207104640660444e-07,-8.003996602770738e-08,-0.784159356110299,2.2031080378897034e-08
COCC(F)(F)S(=O)(=O)C(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.4197926857679545e-06,0.0011342035704612675,1.0033429156090712e-07,-7.830376381806427e-08,-0.7804287307947014,2.2030527742842854e-08
CCOC(C)(C)C(COC)OC,[Li+].F[P-](F)(F)(F)(F)F,1.8347149991912125e-06,0.0009994477918551308,1.0105047192712201e-07,-7.902213412585746e-08,-0.782006581650094,2.2028337801264556e-08
CCO[Si](CCCN(C)C(=O)N(C)CCCC(OC)(P(=O)(OC)OC)P(=O)(OC)OC)(OCC)OCC,[Li+].F[P-](F)(F)(F)(F)F,3.53273816797734e-07,0.000645047081579854,1.0326178928057746e-07,-8.12340886687693e-08,-0.7866810098365074,2.2027700611808143e-08
COOCC(F)(F)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.5806393998229757e-06,0.0011740342864082606,9.979979540189903e-08,-7.777504209407958e-08,-0.7793106366688969,2.2024753307819447e-08
COC(C)(CCCl)C(C)C,[Li+].F[P-](F)(F)(F)(F)F,1.755846715115152e-06,0.0009792238498958412,1.0080615014143899e-07,-7.87886571151549e-08,-0.7815858159904747,2.2017493026284094e-08
CCCCCC(C)(C)[Si](OC)(OC)O[Si](OC)(OC)C(C)(C)CCCCC,[Li+].F[P-](F)(F)(F)(F)F,8.950790816795498e-07,0.000739665944688308,1.0258281538366712e-07,-8.056570344902842e-08,-0.7853723174559685,2.2017111934638706e-08
COCCC(C)(CN(C)C=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.763986169751164e-06,0.0009639834978760727,1.0375926819616119e-07,-8.174285828664042e-08,-0.787812594553984,2.2016409909520783e-08
COP(=O)(CCC(C)CC(C)(C)C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1216789313275903e-06,0.0010629139588577779,1.0274014736840383e-07,-8.072963001746712e-08,-0.7857651763724673,2.20105173509367e-08
COCC(C)(C)O[Si](C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3538129366109705e-06,0.0011195106801896494,1.0243279291674567e-07,-8.042476432150223e-08,-0.785146651100972,2.2008028595243424e-08
COCC(C)(C)C(F)(F)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.6834871762209925e-06,0.0012028464627341802,1.0122686037573188e-07,-7.92192423595974e-08,-0.7825911232014207,2.2007618016134464e-08
COC(Cl)C(C)(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.386931417178818e-06,0.001129824770073518,1.022768888242327e-07,-8.0276642115861e-08,-0.7848952293985,2.2000246708371712e-08
COC(=O)C(C)(C(=O)N(C)C)C(CCO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,6.571415750714533e-07,0.0006850174557459996,1.023899182995763e-07,-8.038978862704938e-08,-0.7851338292100389,2.200012967252692e-08
CO[Si](CCC(CF)(CF)CF)(OC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.2788704933015064e-06,0.0011028192013380898,1.0262382133243693e-07,-8.063326024114637e-08,-0.7857167974669846,2.1990561091290568e-08
COCC(F)(F)OCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.920159267421472e-06,0.001260085791851523,1.0054370478710022e-07,-7.855863547540098e-08,-0.7813381816568995,2.1985069311699254e-08
COC(C)(C(F)F)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3545955981695394e-06,0.0011240181656209556,1.0287611279637996e-07,-8.089304020048334e-08,-0.7863150929953278,2.198307259589664e-08
CCC[Si](OC)(OC)O[Si](OC)(O[Si](CCC)(OC)OC)O[Si](CCCN(C)C)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,5.517518921649843e-07,0.000665075187978213,1.0301747309738412e-07,-8.103538995303874e-08,-0.7866179155494782,2.198208314434536e-08
COP(=O)(OC(C(=O)N(C)C)(C(=O)N(C)C)C(F)(F)F)OC(C(=O)N(C)C)(C(=O)N(C)C)C(F)(F)F,[Li+].F[P-](F)(F)(F)(F)F,5.907956141573354e-07,0.0006728343542830642,1.0283270860045565e-07,-8.085190044975562e-08,-0.7862469203635988,2.1980808150700044e-08
COC(C)(C)C(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1605052345288387e-06,0.0010727500042955996,1.0267505617539085e-07,-8.069653171457791e-08,-0.7859409550916734,2.1978524460812917e-08
COC(OP(=O)(OC)OC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3921251986405844e-06,0.0011283161126442343,1.0095268190982286e-07,-7.897428716626436e-08,-0.7822901350635642,2.1978394743558502e-08
CO[Si](CCCCCCCCCCCOOC(C)(C)C)(OC)OC,[Li+].F[P-](F)(F)(F)(F)F,1.4252193611268444e-06,0.0008848939052344468,1.0138964005486042e-07,-7.941229564236616e-08,-0.7832387569321417,2.197734441249427e-08
COP(=O)(OC)OC(C)CC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.247160195667789e-06,0.0010933034079375764,1.0193195612815819e-07,-7.995570704293597e-08,-0.7844027533662586,2.197624908522221e-08
COP(=O)(OC)OC(C)(Cl)CC(Cl)CCl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1809757919847973e-06,0.0010773694609834054,1.0254963702783024e-07,-8.057386219268404e-08,-0.7857059715464195,2.1975774835146208e-08
COCC(C)(C=O)C(C)CC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3215067947174013e-06,0.0011141170234458772,1.0251194027376135e-07,-8.054063942999773e-08,-0.7856708127356816,2.19713008437636e-08
COP(=O)(OC)OC(C)(F)C(F)(F)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.9908308923077918e-06,0.001028702616729895,1.0251191470194365e-07,-8.054253589483029e-08,-0.7856895086684318,2.196937880711336e-08
[CH]CC(COC)(COC)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.1347763641735044e-06,0.0013060173419339612,9.379246653738229e-08,-7.182646140449156e-08,-0.7658020314015745,2.1966005132890742e-08
COP(=O)(CCC(CP(=O)(OC)OC)(P(=O)(OC)OC)P(=O)(OC)OC)OC,[Li+].F[P-](F)(F)(F)(F)F,9.797794483122444e-07,0.0007619719335967018,1.0221783949292468e-07,-8.025810075085105e-08,-0.7851672579756136,2.195973874207362e-08
COP(=O)(OC)OCCOP(=O)(OC)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.293912097659151e-06,0.0011053956815234801,1.0203805138937348e-07,-8.007995351627824e-08,-0.7848048098321289,2.1958097873095233e-08
COC(OC)C(F)(F)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.528137148056814e-06,0.0011598206342968247,9.914748979480857e-08,-7.718987911835987e-08,-0.7785358890891617,2.195761067644871e-08
CCC(C)(C)C(=O)OCCC[Si](OC)(OC)O[Si](CCCOC(=O)C(C)(C)CC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,8.555478468531646e-07,0.0007288688630302523,1.0239202574096778e-07,-8.043637427716755e-08,-0.7855726429385836,2.195565146380021e-08
COC(Cl)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.420264851081569e-06,0.0011356475992876681,1.0105154687313339e-07,-7.909721085393824e-08,-0.7827412177395163,2.1954336019195137e-08
COC(C)(OC)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.2852589156668213e-06,0.0011071603571146014,1.0291612212946961e-07,-8.098422061939177e-08,-0.786895375998648,2.1931901510077833e-08
COCC(C)C(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.7167043553748565e-06,0.0012122460792105025,1.0199702375495843e-07,-8.006535060243792e-08,-0.7849773224245249,2.1931673152520487e-08
CCC(C)(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.26268874493349e-06,0.0010999306151619672,1.0281106034785772e-07,-8.088990492969558e-08,-0.7867821288488549,2.1921155418162135e-08
CCCOCC(CF)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.1881653854964657e-06,0.0010700766936867353,9.872090035181833e-08,-7.680214669665705e-08,-0.7779725106127685,2.1918753655161294e-08
COC(C)(C)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.2415058049177733e-06,0.0010950913419454928,1.0266300108792387e-07,-8.075264060269897e-08,-0.7865797779819415,2.1910360485224903e-08
COC(C)(CCN(C)C)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.5107468182988353e-06,0.0008941368004628833,1.0372270881936666e-07,-8.182801257346357e-08,-0.7889112568007383,2.1894696245903105e-08
COP(=O)(OC)OC(C)(C)C(Cl)CC(Cl)(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.9217123715355364e-06,0.0010090785414459112,1.024011413024594e-07,-8.05081303074831e-08,-0.786203447378467,2.1893010994976287e-08
COP(=O)(OC)OC(C)(C)COCC(C)(C)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.8959342866689862e-06,0.00100373886519927,1.0260272500128813e-07,-8.071141175916222e-08,-0.7866400405851689,2.1891313242125898e-08
CCC(COCCCl)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.3139575084239356e-06,0.0011036278957759808,9.882283242511546e-08,-7.693153234063069e-08,-0.7784793296521505,2.189130008448476e-08
COC(N(C)C)C(C)(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.7545016275870594e-06,0.0009615755364471881,1.0334281751823326e-07,-8.145278425224627e-08,-0.7881804097113491,2.189003326598697e-08
COCC(OC)N(C)C(=O)N(CCC[Si](OC)(OC)OC)CCC[Si](OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,7.068282645912819e-07,0.0006924495101199985,1.0192218335766201e-07,-8.00346192654833e-08,-0.7852522054460747,2.1887564092178705e-08
CN(C)C(CO[Si](C)(C)C(C)(C)C)(CO[Si](C)(C)C(C)(C)C)CO[Si](C)(C)C(C)(C)C,[Li+].F[P-](F)(F)(F)(F)F,7.100350515835668e-07,0.00069481990807553,1.0256620674181359e-07,-8.06788184108013e-08,-0.7866023417819412,2.1887388331012274e-08
COCCCOCC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.445469846724072e-06,0.00114825096815115,1.0167806417242845e-07,-7.979149279685392e-08,-0.7847463801193276,2.188657137557451e-08
