solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,norm_capacity_3_avg_pred,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COC(C)(C)COCCOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8823163114990303,-1.4417153285851738,0.9789014705015464,-0.7091202400543888,0.5185336870150246,0.1359833601278665,1.4159920288381278,0.0348707356280863,0.0454329445078173,-0.1606739676394454,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,204.172544628,186.93968547,1.0,0.0,150,50,2,0.3590699355355571,996.0,1.7137774534687165e-06,0.0008986967201971997,1.4546049701881271e-08,-1.2846201519898893e-08,-7.557264028671986,1.6998481819823775e-09
COCCOCCC(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1402986709043108,-0.98375185191886,0.8099090003588507,-0.3149940446659641,-1.054913234454238,-0.1329821139656175,0.8024046271341734,0.4967261211745845,-0.6332425597113633,-0.2599017589663823,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,178.120509056,186.93968547,1.0,0.0,150,50,2,0.3358337102127,1512.0,1.6100533345040475e-06,0.0008543173708981974,1.071786363939298e-08,-9.537921607217406e-09,-8.083381511235284,1.1799420321755718e-09
CCOCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0971456808821978,-1.0270000734310325,0.8681160412117219,0.0141631289956375,-0.3847786845449544,0.6516005824628328,0.6603817307390223,0.5693095061920594,-0.6285911259206133,-0.3589493076146425,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,236.162373868,186.93968547,1.0,0.0,150,50,2,0.3448960207684787,1277.0,1.6647531828037495e-06,0.0008745194898742298,1.2797761035981658e-08,-1.1281576167051286e-08,-7.440765567730631,1.5161848689303711e-09
COS(=O)(=O)CCCCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.90937224222738,-1.1659347129688142,0.9160850934404506,0.0160638119032103,-0.038288198038187,0.2805230516510227,0.2751968778729995,0.3945713211126613,-0.9438638105354926,-0.5849684355834972,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,196.040544484,186.93968547,1.0,0.0,150,50,2,0.3000296534216168,3026.0,1.4503450473996108e-06,0.0007902344793767953,5.551899486475837e-09,-5.032660652103324e-09,-9.692381075820672,5.192388343725125e-10
CCOCCOCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9114261592179914,-1.465305256004012,0.6257135804839838,0.335631295241772,-0.7989986954678019,1.3024884467792543,0.8287021818434955,0.3052655451907281,-0.7264852117590049,-0.4065464856635924,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,190.156894564,186.93968547,1.0,0.0,150,50,2,0.4377098366574849,175.0,2.0737420810011242e-06,0.0010504108149877547,4.374203463305414e-08,-3.6239810379043066e-08,-4.830542136842612,7.502224254011061e-09
CCOCCOCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9114261592179914,-1.465305256004012,0.6257135804839838,0.335631295241772,-0.7989986954678019,1.3024884467792543,0.8287021818434955,0.3052655451907281,-0.7264852117590049,-0.4065464856635924,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,190.156894564,186.93968547,1.0,0.0,150,50,2,0.3444802613612733,1288.0,2.0737420810011242e-06,0.0010504108149877547,4.374203463305414e-08,-3.6239810379043066e-08,-4.830542136842612,7.502224254011061e-09
CCOCCOCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9114261592179914,-1.465305256004012,0.6257135804839838,0.335631295241772,-0.7989986954678019,1.3024884467792543,0.8287021818434955,0.3052655451907281,-0.7264852117590049,-0.4065464856635924,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,190.156894564,186.93968547,1.0,0.0,150,50,2,0.3231405213858462,1917.0,2.0737420810011242e-06,0.0010504108149877547,4.374203463305414e-08,-3.6239810379043066e-08,-4.830542136842612,7.502224254011061e-09
COCC(CC=O)CCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0303970824579176,-1.064447664898992,0.7726259159397619,-0.3151285789555012,-0.8771922255224536,-0.385636472774017,0.499370210780676,0.2697061816662445,-0.6632740720330255,-0.2412045093723969,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,158.094294308,186.93968547,1.0,0.0,150,50,2,0.278133878752793,4510.0,1.3408883438064354e-06,0.0007493313247307866,4.12778944568242e-09,-3.761597325852132e-09,-10.272196265707343,3.661921198302872e-10
COCCCCC(=O)C(=O)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.4487297636012628,-0.1520893273546719,1.3834875525152932,0.1585946417725518,0.5095076020169047,0.5594238074130504,1.1024879531002956,0.2680716545116345,-0.4823624751194214,-0.2351107682271679,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,200.1412445,186.93968547,1.0,0.0,150,50,2,0.2857364911610319,3930.0,1.3082365416186605e-06,0.0007556091820584652,8.380557848728421e-09,-7.477657601214707e-09,-8.281820302747384,9.029002475137131e-10
COCCOC(F)(F)C(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1612566508907929,-1.0640910163104411,1.0279843373432886,-0.6742465050180448,-0.2255389545166047,-0.2369846362031343,1.172256573532529,0.2226922680329482,-0.2757837494127369,-0.3334728474116024,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,188.066028872,186.93968547,1.0,0.0,150,50,2,0.3645572766202946,915.0,1.787378946799459e-06,0.0009173532835782377,1.616409680409908e-08,-1.4108211205513777e-08,-6.862352270584475,2.055885598585303e-09
COCCC[Si](C)(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8915197436976299,-1.5028369995871254,0.964669706746114,-0.2547292749150742,-0.3187557132210829,0.6867372177757283,0.6698699018832837,0.809422032128033,-0.9682653136057516,0.0561514490328421,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,150.08761984999998,186.93968547,1.0,0.0,150,50,2,0.3249479800823869,1870.0,1.5188585059608711e-06,0.0008287630273182502,1.1095785863316486e-08,-9.862543982137697e-09,-7.997250282086291,1.2332418811787887e-09
COCC(CCF)(COC)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7346700607306099,-1.47608759078217,0.9980534909794262,-0.7080253051890455,0.3410623085369958,-0.0015900084843561,1.019555045935637,0.1759342767134666,-0.1313518503152989,-0.2862817085474481,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,194.131822688,186.93968547,1.0,0.0,150,50,2,0.3222684448506137,1952.0,1.5829086668519208e-06,0.0008358639287655757,8.591529514944393e-09,-7.671001330111616e-09,-8.333260682838413,9.2052818483278e-10
COCC(C)OCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0830885220688218,-1.3919396206904562,0.539752597198395,-0.7390566221151303,-1.0382962177659976,-0.4846095546164912,0.4897637553354013,0.3360577111814169,-0.4769035301541188,-0.3371479743578855,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,150.089208928,186.93968547,1.0,0.0,150,50,2,0.2891716919259204,3689.0,1.3802016527356773e-06,0.0007677829746173075,4.787939287927635e-09,-4.35975254467993e-09,-10.181895197436841,4.281867432477051e-10
COCCC(F)(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6818941423528677,-1.4762920289189831,1.0979670518875142,-0.4953202854960024,0.0866856620206695,0.0504547805087316,1.5371057223556923,0.5991631684290937,-0.399489435138639,-0.3778133479232176,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,140.064886,186.93968547,1.0,0.0,150,50,2,0.4194168475878168,332.0,2.024663577125607e-06,0.0010211296825161117,3.403133804901177e-08,-2.8673672742593524e-08,-5.351896974274168,5.3576653064182515e-09
COCCCN(C=O)CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0602825510571288,-0.8866491098561822,0.3781484111187484,-0.2627659401126472,-0.2255734476619283,0.8506799970041512,0.767486201121014,1.0184573477532513,-1.0536729923833126,-0.4284028534307295,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,189.136493468,186.93968547,1.0,0.0,150,50,2,0.2893839454263952,3675.0,1.3567229495880325e-06,0.0007646356846965618,5.94208177624419e-09,-5.37997622161808e-09,-9.571113783418518,5.621055546261108e-10
COOC(COCCF)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.062768919716806,-1.3887766405134403,0.7114414147116102,-0.574528212579043,-0.6112028081703578,-0.2559021237618697,0.4209799632250949,0.2775065965503064,-0.5559899017632595,-0.4150222499727977,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,168.079787116,186.93968547,1.0,0.0,150,50,2,0.2796977705653854,4380.0,1.3656392396782348e-06,0.0007559259222214383,4.723045527374906e-09,-4.281107998860576e-09,-9.68713386539601,4.419375285143295e-10
COCCCC(C)OOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2398997048994844,-1.282440105476597,0.372798999640781,-0.1661240131687383,-1.282458683301128,-0.2598725634852628,0.686338047389125,0.4763478765115068,-0.6924827217175842,-0.2926513961018433,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,148.109944372,186.93968547,1.0,0.0,150,50,2,0.298940135710117,3093.0,1.4088861869716241e-06,0.0007839066393389837,7.867151768722647e-09,-7.0511557993383405e-09,-8.641164985972475,8.159959693843069e-10
COP(=O)(COCCOCCOCP(=O)(OC)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8499169252675675,-1.1455140433382385,1.1431647866992645,-0.4222464226697335,0.1224464514318854,0.2234126732115736,0.942914573169422,0.3491251204173637,-0.6655790431924135,-0.4337483737195555,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,350.089555608,186.93968547,1.0,0.0,150,50,2,0.3131320719373505,2335.0,1.4470032535969544e-06,0.0008054192743380303,1.0507107399555206e-08,-9.3377659172356e-09,-7.985491029286356,1.169341482319603e-09
O=CCCOC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.596425521371228,-0.7831680120753943,0.5833751269547437,-0.2085188227396645,-0.4452692763566479,0.5467048426180159,0.0188573321151686,-0.804711904571195,-0.7537188121893048,-0.7814687762461865,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,142.099379688,186.93968547,1.0,0.0,150,50,2,0.2970771400740719,3198.0,1.3784201742630494e-06,0.0007790937456654036,9.734300354600473e-09,-8.63773790819592e-09,-7.877105345452645,1.0965624464045513e-09
COCCC(C)OC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.023852172970151,-1.3341362959376903,0.4812004695245344,-0.5601875160293615,-1.2970016850249244,-0.6030867413128587,0.7369800810490452,0.3370183124813561,-0.5210400608265433,-0.2093804191278702,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,146.130679816,186.93968547,1.0,0.0,150,50,2,0.2861087310196508,3911.0,1.3394918585161947e-06,0.0007585941669732934,5.769071860332262e-09,-5.225684152760396e-09,-9.616861183907561,5.433877075718666e-10
COCCCS(=O)(=O)N1CCN(C)C(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.3062185767557774,-0.7310437615818692,1.2029074955868722,0.6444508710020815,-0.193479461238075,-0.2036135927469645,1.464850038711184,1.125468470030356,-1.0019867419230806,-0.3474739785488064,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,250.098728056,186.93968547,1.0,0.0,150,50,2,0.2895898586185161,3657.0,1.2054354582441666e-06,0.0007549475416698092,1.370149836143795e-08,-1.215575944096108e-08,-7.86404436087496,1.5457389204768703e-09
CCCOO[Si](=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6814574775352955,-1.162628256375656,0.6153180000904059,0.3446964210195134,-0.3412340756116909,0.6567191643347955,0.2230024569079866,-0.1402996459090948,-0.2605618066404995,-0.3178035798798884,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,150.03483533000002,186.93968547,1.0,0.0,150,50,2,0.2870610234778515,3843.0,1.3964901544466733e-06,0.0007680102296697499,5.106934769595267e-09,-4.619110229510763e-09,-9.468794310164473,4.878245400845051e-10
CO[Si]CCCOCC(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0022429448407193,-1.3058247185138383,0.3422224361238575,-0.4971240977117862,-1.2870491058333522,-0.2404408840739573,0.4200281362317919,-0.0791325405844995,-0.4427752514624427,-0.3675593034939463,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,190.102520966,186.93968547,1.0,0.0,150,50,2,0.298009984200205,3148.0,1.3874713614864464e-06,0.0007795544760625945,8.255432552265191e-09,-7.3861548095501315e-09,-8.496887066820074,8.692777427150589e-10
CCCCOCCOP(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8066463012476028,-1.695411332667306,0.393219804446606,0.6489168057812418,-0.5559156137446916,1.118504471991171,0.255593994501341,-0.0953618086051675,-0.0808018574341345,-0.3806029323008965,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,210.102095718,186.93968547,1.0,0.0,150,50,2,0.3031135974882507,2835.0,1.4267092701220947e-06,0.0007898902071900696,6.706262657396023e-09,-6.061829869952714e-09,-9.406457877480314,6.444327874433094e-10
CO[Si](F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.1616803495302273,-1.3387379183707817,0.8859469649682876,-0.5879142538263799,0.0366938628328207,0.0276461949027095,0.3230123544712268,-0.1225429205204156,-0.5560881805626037,-0.4551842022752395,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,109.012109182,186.93968547,1.0,0.0,150,50,2,0.2739385860389079,4844.0,1.3292135201238883e-06,0.0007442384990033767,4.5355645450676695e-09,-4.11380453384241e-09,-9.753898957588095,4.2176001122526034e-10
COCCOCC(=O)OC(=O)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.3105797505881316,-0.103623300220073,1.5664572071751597,-0.2522649705272275,0.558099278853067,0.2281153329889394,1.2328734422942336,0.1979199867988746,-0.3482326559203966,-0.262045772642723,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,218.115423676,186.93968547,1.0,0.0,150,50,2,0.287748076486883,3792.0,1.3186916292504073e-06,0.0007593698940904386,8.71832547575145e-09,-7.766281766664468e-09,-8.157484464775662,9.520437090869836e-10
COCOOOOOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.4943121006213799,-1.3445180767924303,0.8750881375593906,-0.4690166910089687,-0.2085167315477974,0.1270938813633719,0.44711956146055,0.3304743388898693,-0.6188358381924459,-0.3618322512651695,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,156.02700259600002,186.93968547,1.0,0.0,150,50,2,0.3124511503429146,2369.0,1.5408943880252622e-06,0.0008170974772438958,6.050873064978191e-09,-5.468938134261819e-09,-9.397851624973702,5.819349307163723e-10
COCCCN1CC(=O)N2CCCCC2C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.3952411323248242,-0.151992658815471,1.0510724550047552,0.7493207467425268,-0.8936253568079486,0.3508708180056304,1.2341354874348165,0.482855377388903,-0.9901444391179786,-0.8503377175099782,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,240.1473925,186.93968547,1.0,0.0,150,50,2,0.3464664287104494,1248.0,1.3839930717524585e-06,0.0008493441741243339,2.9961811122617505e-08,-2.593086793196532e-08,-6.432952960512907,4.030943190652186e-09
COCCCP(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.999139317663713,-1.5001049067491443,0.9902749369259516,-0.4016876080081639,0.0754897701521878,0.4421834075063406,1.4960440075668484,0.3927872598137487,-0.2854234506229431,-0.243443768393612,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,176.13300192199998,186.93968547,1.0,0.0,150,50,2,0.4332873903347224,217.0,2.1132511806505638e-06,0.0010547108795366114,4.2122597230629065e-08,-3.458141940177673e-08,-4.585678813920714,7.54117782885233e-09
[CH2]OCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8689888795604614,-1.0262687236049688,1.080038081108336,-0.3435674993076762,-0.3351515033320956,0.4454079325421355,0.7510994181915374,0.7276843822708543,-0.8948546993612391,-0.2257952260694051,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,221.138898772,186.93968547,1.0,0.0,150,50,2,0.3408703253084122,1378.0,1.6386972514370135e-06,0.0008651450918748127,1.110694245372363e-08,-9.879425564206396e-09,-8.048301126098435,1.2275168895172333e-09
CC[Si](CC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.3798560562126497,-1.3564061413570812,0.5514201331572381,-0.1361213464220546,-0.2560786531428089,0.2744821865426655,0.2090704857300767,-0.2300196508185789,-0.1332601936512553,-0.2746813231191494,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,117.073566566,186.93968547,1.0,0.0,150,50,2,0.27456697410983,4806.0,1.3290813930332213e-06,0.0007467701860609236,3.988474578883712e-09,-3.633578323326263e-09,-10.238423951864059,3.548962555574499e-10
COP(=O)(OC)C(F)(F)CCCOC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2606566981137672,-1.1853888605997154,0.7240041350249518,-0.3924095279143306,-0.2658040634560381,-0.5227328937624033,0.9155062690360912,0.025038422756333,-0.304250519168914,-0.390473603090566,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,260.098902158,186.93968547,1.0,0.0,150,50,2,0.2780344748380798,4519.0,1.3173825048730264e-06,0.0007474517355526972,5.7076211999275925e-09,-5.145470025617673e-09,-9.153178470069212,5.621511743099187e-10
COCCCN1CCCC(=O)C1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.5886746091068683,-0.6050386942612378,1.3027401791131807,0.4050059037921777,-0.3299131799997751,0.0624727739270884,0.975306508220491,1.513932538713342,0.0316964312345507,-0.7819988483825056,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,199.157228912,186.93968547,1.0,0.0,150,50,2,0.2832458359665202,4114.0,1.1844097740686236e-06,0.0007445869310592595,1.249675521535525e-08,-1.1109691382765549e-08,-8.009502606684888,1.387063832589702e-09
COCCN(OP(=O)(OC)OC)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9749259500891536,-0.8648188550963731,0.4646046625841374,-0.6111916814284886,-0.3463352241168185,0.6512906704384054,0.8129545006295449,0.9820793772740644,-1.077004408198012,-0.4186887211243997,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,323.053504448,186.93968547,1.0,0.0,150,50,2,0.2729818179676396,4905.0,1.1929465645392199e-06,0.0007314362305127659,7.949775026171767e-09,-7.153161844016117e-09,-8.979467079190835,7.966131821556506e-10
COCCOP(OCCOC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7870271257273693,-1.0367759757404191,1.137054531596355,-0.4127013575731039,-0.296811791349663,0.3391382496164418,0.5445471583187532,0.7316750203528446,-0.6694000174224171,-0.4440996087565753,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,256.107575022,186.93968547,1.0,0.0,150,50,2,0.3111136091499174,2437.0,1.4852516590593335e-06,0.0008088312967966039,9.179875381459572e-09,-8.16888648622861e-09,-8.08009516698242,1.0109888952309641e-09
[Al]OC1CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.1536733562035293,-1.0430046660094423,0.5462854756680339,-0.2113332750086547,-0.2040548700346882,0.4028083527060299,0.0284126243095664,-0.6970459084836322,-0.5690305233284181,-0.9895057479783484,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,126.062528602,186.93968547,1.0,0.0,150,50,2,0.2973804832546572,3179.0,1.3684019116621891e-06,0.0007761991070639109,8.242359767540749e-09,-7.390431568855169e-09,-8.674946527486345,8.519281986855799e-10
COCB(P(C)C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6831238140841791,-1.40269421703607,0.987347083026839,-0.7038519004770187,0.4070301589083676,-0.0483364404251795,1.0979103652119877,0.0394490709908328,-0.0732566786639128,-0.1444149068363084,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,174.13448229,186.93968547,1.0,0.0,150,50,2,0.2913890573519151,3551.0,1.4143668860102914e-06,0.0007762917947736047,5.962344024766233e-09,-5.375726733164293e-09,-9.163941823951731,5.866172916019386e-10
COCCOCCCN(C)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1432284350821655,-0.5712142173153572,-0.1784661588661028,-0.4842690410048499,0.2600193017105021,1.398047957543075,1.7517042552862143,0.2986926923816397,-0.1076824259507111,-0.0239282236629838,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,219.18344366,186.93968547,1.0,0.0,150,50,2,0.2881908102658314,3758.0,1.1815614106675147e-06,0.0007480904298308125,1.6254390214581986e-08,-1.4276622705909082e-08,-7.218554578990327,1.977767508672904e-09
COCCOCCO[Si]OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9954804127366218,-0.7294745063950652,0.6143779432621758,-0.6039984859171083,-0.3299336139039133,0.4761965612301965,0.798681149833985,0.8014238179084443,-0.8550413838600404,-0.3777534638388479,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,222.092350206,186.93968547,1.0,0.0,150,50,2,0.2948147944350619,3323.0,1.4035778682584198e-06,0.0007772494171736478,6.49259369384239e-09,-5.848738933639106e-09,-9.083941433922897,6.438547602032843e-10
