solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCCC(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.294986687,-1.371103571,0.479764092,-0.455357246,-0.738308554,-0.452049195,1.403924437,0.110075357,-0.034820443,-0.063459764,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,158.1670653,186.9396855,1.0,0.0,150,50,2,2171.0,1.4829399473458414e-06,0.0008159941095185051,1.1350343733010448e-08,-1.0047573012180575e-08,-7.712464558445245,1.3027707208298749e-09
COCCCC1(C)CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.015690539,-1.428002662,1.176944432,-0.618425501,-0.575403216,0.880255686,-0.184895078,1.651222344,0.191729017,0.681499145,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1463299,186.9396855,1.0,0.0,150,50,2,4836.0,3.8612716416711273e-07,0.0005420902235445495,7.133942169894563e-09,-6.3898953361783035e-09,-8.58802839636178,7.440468337162589e-10
CCC1(C)C(=O)N(C)CC(=O)N1CCOCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.392113525,-0.929682762,1.177535169,0.64600173,-0.821834687,0.512777346,0.449972886,1.305155472,-0.205189034,-0.463756468,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,286.1892573,186.9396855,1.0,0.0,150,50,2,2712.0,9.999316188173238e-07,0.0006823822542659644,1.0296600998059656e-08,-9.17048568696954e-09,-8.143469497890257,1.1261153110901139e-09
COCCCCN1CC(=O)N2CCCCC2C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.25302916,0.262539971,1.186624304,0.901175666,-0.79052219,0.40550123,1.148655078,0.409956719,-0.99656752,-0.81758192,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,254.1630426,186.9396855,1.0,0.0,150,50,2,1057.0,1.1432301408180475e-06,0.0007577566860046803,1.8345183190563926e-08,-1.6181959629916753e-08,-7.48048418309367,2.1632235606471737e-09
COCCCOC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.973272588,-1.57265452,1.005648046,-0.391678064,0.01361654,0.414272703,1.347637184,0.528675167,-0.476124802,-0.441909736,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,208.0522706,186.9396855,1.0,0.0,150,50,2,91.0,2.1376206889451848e-06,0.001065469027390087,4.538458278422033e-08,-3.695062206361462e-08,-4.381170755673248,8.433960720605711e-09
CCCCOS(=O)(=O)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.260164505,-1.416437748,0.645451749,0.831682996,-0.422507911,0.878930752,0.466117893,0.410367456,-0.490106758,-0.391539342,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.07693,186.9396855,1.0,0.0,150,50,2,3179.0,1.5775248928755485e-06,0.0008428206978309537,9.541945638211643e-09,-8.533147764404423e-09,-8.458728934667748,1.0087978738072186e-09
COCCOCCOCCC(C)(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.053538979,-1.06922447,1.208398976,-0.588283774,0.308729405,0.35775781,1.637605237,0.306873218,-0.156978654,-0.226134937,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,220.1674592,186.9396855,1.0,0.0,150,50,2,172.0,1.992317769269054e-06,0.0010121493765485217,3.738925834516201e-08,-3.0862190718310114e-08,-4.728339352781529,6.5270676268518845e-09
COCCCCCCC(C)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.138456077,-1.631990865,1.083096201,-0.264432604,0.251004319,0.602430519,1.696135811,0.242558243,-0.187967292,-0.255266677,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,180.1325716,186.9396855,1.0,0.0,150,50,2,29.0,2.2294201261932617e-06,0.0011145479081608553,6.098123807908856e-08,-4.862371901727963e-08,-3.9347476442542457,1.2357519061808932e-08
COCCCN1CC(=O)N(C)C(COP(=O)(OC)OC)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.510307826,-0.760479882,1.211760912,0.760827246,-0.937779802,0.067839304,1.037524492,1.119866208,-1.045477213,-0.005597083,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,324.1450232,186.9396855,1.0,0.0,150,50,2,2244.0,8.481357683309952e-07,0.0006542949156653798,1.1706858659968922e-08,-1.043209646823497e-08,-8.183562813425661,1.2747621917339528e-09
COCCC1CN(C)C(C)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.465456507,-0.877076822,0.625862173,0.116840281,-1.417330395,-0.290957738,1.218202604,0.534471875,-0.534388602,0.095145451,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1575633,186.9396855,1.0,0.0,150,50,2,1685.0,1.182234060457891e-06,0.000739732344296167,1.3300189117834913e-08,-1.1750427893810719e-08,-7.582089235204193,1.5497612240241945e-09
COCCCOCCOCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.798937933,-1.426232299,0.917336937,-0.452911606,-0.092827755,0.800983,1.727545765,0.132053364,-0.384585662,-0.335495537,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,204.1725446,186.9396855,1.0,0.0,150,50,2,7.0,2.4709841381752973e-06,0.0012145770797658427,9.020398776344008e-08,-6.788017150284366e-08,-3.0407064235991936,2.232381626059642e-08
CCCCOP(=O)(OCCCC)OCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.286658695,-1.468352698,0.745136238,0.845316483,-0.527216885,1.035898518,0.462160413,0.395951873,-0.358463901,-0.303848603,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,296.1752607,186.9396855,1.0,0.0,150,50,2,3387.0,1.3235013808091763e-06,0.0007679895909542895,9.136904163378547e-09,-8.17367260904369e-09,-8.485677791865802,9.632315543348589e-10
COCCCN1CN(C)C2(CCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.581816317,-0.748910239,1.34976398,0.24417628,-0.502669721,0.332425263,0.244789877,1.756950682,-0.019059082,-1.142527293,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.1681279,186.9396855,1.0,0.0,150,50,2,3095.0,1.0172180456962023e-06,0.0006930915280091793,9.813559064598018e-09,-8.787043163380704e-09,-8.560065317020838,1.0265159012173125e-09
COCCC(F)(F)S(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.899249891,-1.178771629,1.214499554,-0.537754641,0.269107656,0.037195499,1.25798227,0.392923946,-0.544976736,-0.439750065,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.0318716,186.9396855,1.0,0.0,150,50,2,488.0,2.0124126585424615e-06,0.0010059132685983911,2.5710200043844117e-08,-2.204884318970082e-08,-6.022041573126017,3.6613568541432965e-09
COCC(C)(C)C1CCCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.692991437,-0.988486383,0.999866263,-1.064787324,-0.026483004,0.675832163,0.752491461,-0.489806286,0.078546457,1.019471636,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,158.1306798,186.9396855,1.0,0.0,150,50,2,3488.0,4.959686951168147e-07,0.0005627007254860088,8.695284960942375e-09,-7.749727214151372e-09,-8.195932232010273,9.455577467910007e-10
COCCOCCN1CCOC(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.841733986,-0.454754365,0.960097445,0.377129566,-0.994501218,0.069978727,1.200482573,1.280065519,-0.624342143,1.265620509,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,203.1521435,186.9396855,1.0,0.0,150,50,2,3028.0,2.5472627031519216e-07,0.0005438322415155862,9.65728163233208e-09,-8.614561738858075e-09,-8.261625958009823,1.0427198934740047e-09
COCCCC(F)(F)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.108230113,-1.284400747,1.041275029,-0.05765085,0.183366893,0.533680742,1.330886258,0.412709284,-0.676843273,-0.565157528,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,218.0424363,186.9396855,1.0,0.0,150,50,2,96.0,2.134599276413609e-06,0.0010668921071125823,4.540543143871392e-08,-3.715649458917828e-08,-4.504397992969229,8.248936849535648e-09
COCCCOOCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.805800544,-1.498871528,0.854089234,-0.212797815,-0.536581176,0.643684877,0.820780928,0.692433765,-0.923306028,-0.335210547,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,150.0892089,186.9396855,1.0,0.0,150,50,2,557.0,1.99072971744433e-06,0.0009997318066803298,2.456253144418117e-08,-2.1230184422032033e-08,-6.37094044555419,3.332347022149142e-09
COCCOCCOCCOCCOCCC[Si](OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.827387418,-0.889886199,0.949688741,-0.156795146,-0.668012035,0.79954256,0.823533836,0.34844503,-0.949009519,-0.424770624,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,370.2022946,186.9396855,1.0,0.0,150,50,2,935.0,1.4389855711785177e-06,0.0008301285104292069,1.8733463988841888e-08,-1.640310754798125e-08,-7.038883520292416,2.3303564408606406e-09
COP(=O)(OCCOC(C)(C)C)OCCOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.87451707,-1.103997865,1.207188428,-0.538358377,0.524447329,0.051859394,1.251657069,0.102641899,-0.235314569,-0.228693386,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,312.1701753,186.9396855,1.0,0.0,150,50,2,3703.0,1.4077743498965487e-06,0.0007828762413734109,8.331057866211186e-09,-7.424413080498763e-09,-8.188888523375576,9.066447857124223e-10
COCCC(C)(CN1C(=O)CC(C)C1=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.332313994,-0.734553623,1.498089467,-0.212578626,0.187010196,-0.112614378,1.566260953,0.212774628,-0.372669024,0.198950582,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,243.1470582,186.9396855,1.0,0.0,150,50,2,2663.0,1.1438348738269025e-06,0.0007157122798796889,1.0116399476565599e-08,-8.976661736033785e-09,-7.876076589203053,1.1397377405318117e-09
COP(=O)(OC)OP(=O)(OC)OP(=O)(OC)OCCC1CCC(C)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.42188196,-0.87082153,1.138906621,-0.551784696,-0.686171861,0.732442703,0.305437082,-0.127266339,-1.007418917,0.711015402,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,426.0609715,186.9396855,1.0,0.0,150,50,2,4898.0,4.010338004397114e-07,0.0005491354213692358,7.277195460443633e-09,-6.539925337754462e-09,-8.870460278385195,7.372701226891701e-10
COCCCC(C)(N(C)C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.990781329,-0.95217178,0.020386697,-0.785350839,0.301836998,0.830481093,1.667125519,0.670825604,-0.081560348,-0.325671601,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,201.2092645,186.9396855,1.0,0.0,150,50,2,1033.0,1.4534517551134196e-06,0.0008285366339167989,1.7557817973113827e-08,-1.536746002867893e-08,-7.015958312988739,2.190357944434895e-09
COCCCCOCCCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.776736805,-1.511074039,0.882412603,-0.374762837,-0.084476174,0.831644026,1.626411482,0.214361233,-0.629900699,-0.488695818,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1180644,186.9396855,1.0,0.0,150,50,2,6.0,2.4807042524590863e-06,0.0012189012535272418,9.146110372458637e-08,-6.896628444096908e-08,-3.0658741273461305,2.2494819283617295e-08
COCCCC(=O)C(=O)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.351467762,-0.097484225,1.451123549,0.07541357,0.663672909,0.434846087,1.287471806,0.021193444,-0.281193809,-0.116162208,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,202.1205091,186.9396855,1.0,0.0,150,50,2,3956.0,1.2508073114644096e-06,0.0007411953607910467,8.214429488637602e-09,-7.3458307754119e-09,-8.45710529334289,8.685987132257011e-10
CCN1CCN(CCOCCOC)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.073741637,-0.64086017,0.751452811,0.764335608,-0.661372272,0.055499842,1.414920801,1.412830843,-0.158819877,-0.145531261,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,216.183778,186.9396855,1.0,0.0,150,50,2,2350.0,9.850685866664346e-07,0.00067569049546339,1.0821350822906857e-08,-9.581969384546348e-09,-7.731251322612724,1.2393814383605093e-09
CCCOCC(C)(CCC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.102412076,-1.687614787,0.717580839,-0.036506195,0.380355437,0.471876595,1.213485223,-0.212546182,0.579773543,-0.003173224,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1619799,186.9396855,1.0,0.0,150,50,2,4904.0,1.2990793997292017e-06,0.0007589333557092942,7.495490680739858e-09,-6.7588750173529954e-09,-9.17557873569585,7.366156633868633e-10
CCCC1N(C)CC(=O)N1CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.2347689,-0.934318383,0.962221927,1.21812594,-0.715093063,0.509828,0.685292273,0.681174231,-0.599034808,0.032848428,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1681279,186.9396855,1.0,0.0,150,50,2,4996.0,9.709488612971601e-07,0.0006596370102366408,7.068953942982058e-09,-6.343470718224723e-09,-8.743786901959782,7.254832247573342e-10
CCC(C)(CCCOC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.270288064,-1.573527152,0.612332985,-0.201793726,-0.109815245,0.269475632,1.528620797,0.177187859,0.326082622,-0.103128782,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1463299,186.9396855,1.0,0.0,150,50,2,749.0,1.7284122586913318e-06,0.0009141366121137383,2.0808941768392866e-08,-1.806009195198875e-08,-6.5700540801512135,2.748849816404112e-09
CCCCO[Si](CC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.014071079,-1.206172054,0.601272267,0.758370036,-0.669093405,1.179140589,0.530828677,-0.008980764,-0.209117854,-0.217577808,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,205.1259961,186.9396855,1.0,0.0,150,50,2,2446.0,1.5521994994602046e-06,0.0008376489244347528,1.0935143153122566e-08,-9.721042361702206e-09,-8.006783646298187,1.2141007914203578e-09
COCCOCCOCC(OC)P(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.238109978,-0.735160268,1.057110952,-0.383225039,-0.7526123,-0.053957271,0.631698407,0.514526905,-0.835165016,-0.412176624,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,240.0762749,186.9396855,1.0,0.0,150,50,2,3770.0,1.4875214245041235e-06,0.000813499630000406,8.635427187489482e-09,-7.739742038543297e-09,-8.641141418554781,8.956851489461861e-10
COP(=O)(OC)C(C)(C)CCOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.79877214,-1.08328539,1.13809684,-0.567258126,0.529567262,0.057874825,1.31674068,0.01148962,-0.199995488,-0.163967053,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,252.1490459,186.9396855,1.0,0.0,150,50,2,2753.0,1.5379280222315194e-06,0.000827383042257556,9.907399598503677e-09,-8.794294353590915e-09,-7.900685396806431,1.1131052449127634e-09
COCCCCCCN1C(=O)CC(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.398289609,-0.298479641,1.409018593,0.900176217,-0.535340069,0.2989831,0.884868764,0.712487806,-1.141196365,-0.097689061,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,227.1521435,186.9396855,1.0,0.0,150,50,2,4906.0,9.521736818805908e-07,0.0006635971876037239,7.425743912002483e-09,-6.6893788336982475e-09,-9.084323837169368,7.363650783042347e-10
CCCOC(CCOC)COP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.298484989,-1.240982673,0.613419027,0.309772265,-1.211743686,0.073790787,0.57105479,0.188030401,-0.323523014,-0.124886717,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,270.1232251,186.9396855,1.0,0.0,150,50,2,3565.0,1.2754958479987859e-06,0.0007508041459144135,8.729267148547825e-09,-7.796732049191353e-09,-8.360792054445747,9.325350993564703e-10
COCCOCC(C)(OC)C(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.368957974,-0.021328316,1.661289644,-0.391838699,0.493313218,0.30480265,1.371136691,0.19340109,-0.176913521,-0.21241759,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1154237,186.9396855,1.0,0.0,150,50,2,1888.0,1.3702335529471651e-06,0.0007843670909401455,1.201848619768773e-08,-1.0596208344880652e-08,-7.4501675772898,1.4222778528070787e-09
COCC(F)(COC)CC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.749979737,-1.45129966,0.991651188,-0.678023422,0.433841037,0.032663548,0.99576658,0.181464817,-0.222390848,-0.341505906,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,204.0773425,186.9396855,1.0,0.0,150,50,2,3480.0,1.5855324086026742e-06,0.0008366117254898765,8.744952499931542e-09,-7.797366404013245e-09,-8.228662743786765,9.475860959182974e-10
CCCN(CCF)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.110353915,-1.375543136,-0.003634053,-0.096663319,-0.32178842,0.962470075,0.824366202,0.773858773,-0.358892207,-0.234693187,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,163.1372424,186.9396855,1.0,0.0,150,50,2,3721.0,1.4192494774953204e-06,0.00079278425717165,8.618951955192652e-09,-7.715155236903263e-09,-8.536383326889805,9.03796718289389e-10
CCCOCC(C)(C=O)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.222822735,-1.268710665,0.798033537,0.200873932,0.011385626,0.264941105,1.185668728,-0.104654123,0.267068684,0.026553016,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1255944,186.9396855,1.0,0.0,150,50,2,4155.0,1.3647467481187233e-06,0.0007702384913452909,7.915878236328635e-09,-7.0806767974347295e-09,-8.477807230327548,8.352014388939063e-10
COCCC1C(=O)N(C)CC2CCCN21,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.466243015,-0.149148734,0.949653502,0.683228992,-1.152975799,-0.046271575,1.266401276,0.541636705,-0.825186334,-0.38454816,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,212.1524779,186.9396855,1.0,0.0,150,50,2,1202.0,1.0919549073451165e-06,0.0007321968892376368,1.692568194433179e-08,-1.4929621346653128e-08,-7.479543138127,1.9960605976786636e-09
CCC1(CC)C(=O)N(C)C(=O)N(CCCCCOC)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.229584396,-0.511141243,1.223530483,1.309743937,-0.51238301,0.158842773,0.726394788,1.490525266,-0.142052707,-0.523710074,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,298.1892573,186.9396855,1.0,0.0,150,50,2,3906.0,7.752197336016891e-07,0.0006215023927262353,8.379160774535764e-09,-7.503482099538803e-09,-8.568761937208128,8.756786749969605e-10
COCCCN1C(=O)CC(C(C)(C)C)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.287127124,-0.754310152,1.375086017,0.288018413,0.021532655,0.113809681,1.636735409,0.603895887,-0.526618077,0.159693278,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.183778,186.9396855,1.0,0.0,150,50,2,1352.0,1.258946230086478e-06,0.0007633482287530847,1.5017645577528307e-08,-1.3173081381225031e-08,-7.141568402783394,1.8445641963032775e-09
COCCC(F)(F)C(C)(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.83658326,-1.481806023,1.083133646,-0.771938532,0.359847397,0.196868164,1.763553379,0.18671669,-0.047918332,-0.180097297,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.1118362,186.9396855,1.0,0.0,150,50,2,276.0,1.982602121765839e-06,0.0010093252483268417,3.4132600587129235e-08,-2.8748755414955574e-08,-5.339818381766099,5.383845172173659e-09
COCCOCCOCC(C)(OC)N(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.156180665,-0.628591217,0.343123956,-1.027543466,0.409956951,0.589874335,1.648931408,0.590101141,-0.176334159,-0.109301974,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,235.1783583,186.9396855,1.0,0.0,150,50,2,1854.0,1.2896891527253928e-06,0.0007625810790478078,1.2125159831115956e-08,-1.0685987076906846e-08,-7.425089896715894,1.4391727542091095e-09
CCN1CCCC(OC)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.159236513,-0.663584066,0.432317381,0.491488884,-0.916776117,0.421390903,0.82490163,-0.174152103,0.322901108,-0.202704357,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,157.1466642,186.9396855,1.0,0.0,150,50,2,2369.0,1.0352180890142993e-06,0.0006850705799130882,1.0544579309917066e-08,-9.309065735384868e-09,-7.534571798540986,1.2355135745321983e-09
COCCOCCOCC(OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.993293414,-1.071669496,1.188289547,-0.500998751,0.00887594,0.385438994,1.266182942,0.479662797,-0.500360823,-0.350190925,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,238.1416384,186.9396855,1.0,0.0,150,50,2,253.0,2.061294920702308e-06,0.0010301925160167695,3.4075905093204805e-08,-2.8485737796596738e-08,-5.095686101180006,5.590167296608068e-09
CCC(=O)OC(C)(C)COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.431373263,-0.145649565,1.302126054,0.022666696,0.516754447,0.40745301,1.258630587,0.081395894,-0.075395795,-0.163988859,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,204.1361591,186.9396855,1.0,0.0,150,50,2,3836.0,1.2394813567738864e-06,0.0007336057110717522,8.141007169159579e-09,-7.255434804758835e-09,-8.19293272511784,8.855723644007438e-10
COCCCN(C)C1CCCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.018833077,0.166267479,-0.163065054,0.329993299,-0.820142267,0.855817084,1.319738156,1.138715223,-0.99293063,-0.522749374,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1681279,186.9396855,1.0,0.0,150,50,2,3396.0,8.598805119975142e-07,0.0006552875814844342,9.413870679629297e-09,-8.452157062267322e-09,-8.788642387587256,9.617136173619746e-10
COCC1CCCC(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.287076126,-0.44774755,1.18788064,0.119903385,-0.683735773,0.13898552,0.594124348,0.272624869,-0.841974693,-0.435905687,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,157.1102787,186.9396855,1.0,0.0,150,50,2,4727.0,1.1888937570789012e-06,0.0007261729235194694,7.601885386460326e-09,-6.8429904939649894e-09,-9.017046446925512,7.588948924953361e-10
