solv_comb_sm,salt_comb_sm,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
CCC1(C=O)CCCS1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.1042509011132995e-06,0.0019763143433874815,9.164232720256396e-07,-1.1358708272685001e-08,-0.012394609149959702,9.050645637529546e-07
CCC1(C(F)F)CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.252541002943339e-06,0.001890917771514482,9.172320846211811e-07,-1.2346825863897504e-08,-0.013460961594029684,9.048852587572838e-07
CC1(C)CCCCCC(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6341600428350648e-06,0.001920623114905833,9.197083689345468e-07,-1.4861678956434122e-08,-0.016159121150165143,9.048466899781127e-07
CN(C)CC1(C)CCCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.494161866504714e-06,0.001905142575878643,9.229043329109637e-07,-1.8343772449928042e-08,-0.01987613644858436,9.045605604610359e-07
CN(C)CC(C)(C)C1(F)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.500872774812284e-06,0.001898637955398157,9.120974136845797e-07,-7.60810229304607e-09,-0.008341326462391541,9.044893113915336e-07
O=CC1(CCCF)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.124979580781086e-06,0.0019759752896666314,9.191724875004388e-07,-1.4943924971258714e-08,-0.016258020311178623,9.0422856252918e-07
CON1C(=O)CC2(CCCCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.550392151153093e-06,0.0019128705359521014,9.14216262437459e-07,-1.0061649398499063e-08,-0.011005765060088693,9.041546130389601e-07
CC1(C=O)CCCS(=O)(=O)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.706540703051447e-06,0.0019293217296313526,9.189968710369825e-07,-1.51011458472672e-08,-0.016432205944539605,9.038957251897155e-07
CC1(CC=O)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.868539597280737e-06,0.0019471442990425193,9.178273512837735e-07,-1.4081748042901338e-08,-0.015342480285867563,9.037456032408721e-07
FN1CCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.867248555788116e-06,0.001951129725027519,9.129118930711062e-07,-9.246231647530278e-09,-0.01012828479693176,9.036656614235758e-07
CC1(C=O)CCCSC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.9782869753856714e-06,0.001960324830758909,9.161693199793147e-07,-1.2783316811129931e-08,-0.01395300686495216,9.033860031681848e-07
FCCOC(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,6.984466515074131e-06,0.00235812256959209,9.348734469059131e-07,-3.1509215010328515e-08,-0.03370425709983786,9.033642318955845e-07
O=CN1CCC2(CCCCC2)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4193846236446874e-06,0.00190243364589918,9.168532563869008e-07,-1.3577343003479787e-08,-0.014808632579857811,9.032759133834211e-07
CN1CCCC(F)(C(F)(F)F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2834535633955345e-06,0.0018905278971904167,9.133724215420431e-07,-1.0468854588228713e-08,-0.011461759016715423,9.029035669538145e-07
CCC1(C)CCCCC(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.657560753552537e-06,0.0019264423404890933,9.180935404029749e-07,-1.536369305228045e-08,-0.016734343916129647,9.027298473506945e-07
COC1(CF)CCCN(C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.324538329704875e-06,0.0018940221234856123,9.135670443829693e-07,-1.0888431427978312e-08,-0.011918590425218816,9.02678612954991e-07
CC(C)C1(Cl)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.874859795422547e-06,0.0019470291545465189,9.203508933207745e-07,-1.786275342165219e-08,-0.019408633762716843,9.024881398991222e-07
COC(C)(C)C1(OC)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3483817392224265e-06,0.001888467968379463,9.056271945975555e-07,-3.2257691028384035e-09,-0.003561917223865917,9.024014254947171e-07
COC1(CN(C)C=O)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.565629592265567e-06,0.0019104294582987724,9.189619321173683e-07,-1.658690854794045e-08,-0.01804961442714256,9.023750235694278e-07
CN1CCCN(C(C)(C)C)C(C)(C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.0832873063305276e-06,0.0018713382707710505,9.101915353380247e-07,-7.99374167759906e-09,-0.00878248299093483,9.021977936604257e-07
FC(F)(F)ON1CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.553745330036984e-06,0.0020283709666517012,9.06431239541771e-07,-4.280819284385478e-09,-0.004722718169499061,9.021504202573854e-07
CC1(C)CCCCN(C(C)(C)C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.203903256585785e-06,0.0018793550922807313,9.112999575553464e-07,-9.219651723242878e-09,-0.0101170329777865,9.020803058321036e-07
COC1(F)CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.516853121830448e-06,0.0019121847048735072,9.126387153602566e-07,-1.0704602471954954e-08,-0.011729288152902214,9.019341128883013e-07
COCN1CCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.7082466529228866e-06,0.0019275264797768902,9.155185696923959e-07,-1.3637949699444477e-08,-0.014896420619875221,9.018806199929514e-07
CCC1(OC=O)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.010033031891781e-06,0.0019628061933034675,9.166190650420946e-07,-1.4768253803346225e-08,-0.01611165899398788,9.018508112387484e-07
CC1(C)CN2CCCC2(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4175251984726465e-06,0.0019043453540660681,9.152333864329642e-07,-1.3553064795875502e-08,-0.01480831555839248,9.016803216370887e-07
COC1(C)CN(C)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3938375518299084e-06,0.001900983424721998,9.127523973302425e-07,-1.1184630931004245e-08,-0.012253740405085499,9.015677663992381e-07
COC1(C(F)(F)F)CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4583532558294944e-06,0.0019014619255171908,9.090521210720217e-07,-7.825440860681798e-09,-0.008608352237772085,9.012266802113399e-07
COC12CCC(OF)(CC1)CC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.730273878743356e-06,0.0020481058372850587,9.179907308376582e-07,-1.6864242475081962e-08,-0.018370819996944298,9.011264883625763e-07
O=CC1(CCCl)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.033477207179715e-06,0.001963943034510091,9.179209469607602e-07,-1.6876321205838017e-08,-0.01838537540919573,9.010446257549223e-07
CC(C)C1(C)CCSC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.395807910587935e-06,0.0020076768840776305,9.200383113737093e-07,-1.9068985487414107e-08,-0.02072629503758621,9.009693258862952e-07
COC1CCCCC1(C)OC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.761417181823437e-06,0.0019310151794218482,9.145065083974416e-07,-1.368413524067514e-08,-0.014963409352498624,9.008223731567666e-07
CC1(C)CCCS(=O)(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.7683378517578376e-06,0.0019347647224840902,9.193638422506214e-07,-1.8553781709750223e-08,-0.02018110878096988,9.008100605408712e-07
CC12CCCC(C)(CC1)C2F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.07356933639561e-06,0.0019704769309514462,9.13132354243661e-07,-1.2392133367928562e-08,-0.013571015538259894,9.007402208757324e-07
COC1(C)CCCN(C=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4754686150872895e-06,0.0019069478031587324,9.12075719698992e-07,-1.1357906594273437e-08,-0.01245281104294919,9.007178131047186e-07
CC(C)N1CCCN(C)C(C)(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4047422645490114e-06,0.0019027146885627812,9.173189630292997e-07,-1.6648302775453953e-08,-0.01814887018194368,9.006706602538456e-07
CC12CCCC(C=O)(CC1)C2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.0152810360242435e-06,0.0019626148349431295,9.174173577183755e-07,-1.7073741299625198e-08,-0.018610658666942746,9.003436164187502e-07
CON1C2(C)CCC1(C)CC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.191052478949972e-06,0.001982050577643841,9.148233997229521e-07,-1.4514089162416277e-08,-0.015865454651478927,9.003093105605357e-07
COC1(C)CCCCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.0998245074064687e-06,0.0018750521299322612,9.118191989025835e-07,-1.1660594200071165e-08,-0.012788274489180781,9.001586047025125e-07
COCN1C(=O)N(C)C2(CCCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3505768875189685e-06,0.0018920692383114126,9.123916575427381e-07,-1.234813715013735e-08,-0.01353381198529749,9.000435203926007e-07
COC(C)(C)CN1C(=O)N(C)C(=O)C2(CCCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.0624637817055138e-06,0.0018673784667830708,9.03754195644134e-07,-3.762780025986377e-09,-0.004163499371977493,8.999914156181478e-07
CN1C(=O)N(C(C)(C)C)C(=O)C12CCCCCC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2677218569020564e-06,0.0018861310816161141,9.123995447840766e-07,-1.2417214065506544e-08,-0.013609404056032419,8.9998233071857e-07
CC(C)OCCN1CCC(C)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.421877394307493e-06,0.0018998040409553211,9.168145440832985e-07,-1.6947399343949326e-08,-0.018485089981741767,8.998671447393491e-07
CN1CCCN2CCCC12C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.254590417544627e-06,0.0018895626843873506,9.153782646463286e-07,-1.5753700352031492e-08,-0.017210044153842995,8.996245642942969e-07
COC1CCCCC1(C)CC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.909732373609395e-06,0.0019462893056864852,9.146151073931972e-07,-1.510493546238612e-08,-0.016515073215265005,8.99510171930811e-07
CSC1(C)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3576063457074532e-06,0.001898359448399317,9.154899294912808e-07,-1.6275713276111298e-08,-0.017778145615599924,8.992142162151694e-07
CCC1(CN(C)C)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3624277021370344e-06,0.0018911410463743957,9.220562651452434e-07,-2.287725378463461e-08,-0.024811125578145667,8.991790113606088e-07
COC1(C)CCCC1(OC)N(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.7718010029300346e-06,0.0019305934597847886,9.210557119652842e-07,-2.2037761337643355e-08,-0.023926632288746925,8.990179506276409e-07
COC1(CCF)CCCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.1151795802994764e-06,0.0018741860790265242,9.115322056522762e-07,-1.2569178252831826e-08,-0.01378906655726722,8.989630273994445e-07
CN1CCCC1(C)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.33030610060333e-06,0.0018966117357392392,9.145454285243658e-07,-1.568335473283338e-08,-0.01714879790951307,8.988620737915323e-07
CC1(C)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.712445385627301e-06,0.0019292654679834112,9.173219922436861e-07,-1.849959566543885e-08,-0.020166959717373093,8.988223965782473e-07
CC1(F)CCCC1F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.979754350093001e-06,0.0019595891325232414,9.102339663621754e-07,-1.160547830251221e-08,-0.012749994761121094,8.986284880596631e-07
CCCN1CCCCC1(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.1666448999863337e-06,0.0018806078092770263,9.169099794053507e-07,-1.8335225815941366e-08,-0.019996756745773912,8.985747535894092e-07
CCC1(OC)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.329579396907553e-06,0.001891002963676093,9.142438668535245e-07,-1.5726667332158665e-08,-0.017201829733114647,8.985171995213657e-07
FC(F)CN1CCCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3616261519101892e-06,0.0018956722785991868,9.174409696577439e-07,-1.8925765599283342e-08,-0.020628864662915258,8.985152040584606e-07
CN1CCC2(CCCCC2(F)F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.116593572475427e-06,0.0018752063814993876,9.156988433484826e-07,-1.7201868468864125e-08,-0.018785508569565488,8.984969748796185e-07
CCC1(CC)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.911120073842495e-06,0.0019515477415264688,9.1618982042873e-07,-1.782927581317532e-08,-0.019460242207048457,8.983605446155547e-07
O=CN1CCC2(CCCC2)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.462489173090856e-06,0.0019062892195812393,9.148258768994596e-07,-1.6489139473775846e-08,-0.018024347463433222,8.983367374256837e-07
CC1(CCl)CCCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.5425182733445527e-06,0.001908358929851089,9.198985175225515e-07,-2.1619519500696044e-08,-0.02350207016195788,8.982789980218554e-07
CC12CCC(F)(CC1)C2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.460221264184874e-06,0.0020148836573286545,9.163278687224533e-07,-1.809464366521962e-08,-0.019746909684682207,8.982332250572337e-07
COC12CCCC(C)(CC(=O)C1)C2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.966685488975914e-06,0.001952570269991099,9.157807786926064e-07,-1.757289860613439e-08,-0.019188979518899644,8.98207880086472e-07
COC1(CC(F)F)CCCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2326016510781095e-06,0.0018827737049690759,9.128666056350008e-07,-1.4735089365154949e-08,-0.016141558113964578,8.981315162698457e-07
COC1(OC)CCCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3191487330631228e-06,0.0018923026709283975,9.12489208798734e-07,-1.4374172784410156e-08,-0.015752704410974178,8.981150360143238e-07
COC1(CN2C(=O)CCC2=O)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.453850824683323e-06,0.001899136823075975,9.136668345583357e-07,-1.5836839077149954e-08,-0.0173332756297381,8.978299954811858e-07
O=C1CCCCC1(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.846918456471154e-06,0.001941965702288873,9.17046776366623e-07,-1.93144278037647e-08,-0.021061551385949208,8.977323485628582e-07
CCOP(=O)(OCC)OC1(C)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.416069363738049e-06,0.001895375548440418,9.157993142063576e-07,-1.8484338072228647e-08,-0.020183830436963573,8.973149761341289e-07
CC1(C)CCCC[Si]1(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.869433695495568e-06,0.0019433567355582229,9.192986640368358e-07,-2.2089507588797688e-08,-0.02402865189839172,8.972091564480383e-07
CN1CCCC1(C)COP,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.284491278034362e-06,0.0018884816893334447,9.146258317638285e-07,-1.7624263377684752e-08,-0.019269369796495787,8.970015683861437e-07
CC1(C)CCCC(F)C1F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.88140750262357e-06,0.0019462241173238228,9.131586974839208e-07,-1.686220281219832e-08,-0.01846579664483263,8.962964946717225e-07
CCOC1(CC)CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.265035370011152e-06,0.0018862345304247697,9.160855168241649e-07,-1.9904095651103736e-08,-0.021727333622854516,8.961814211730609e-07
CCC1(F)CCCN(C(C)C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3529666824572754e-06,0.0018908569487910679,9.182376196808899e-07,-2.2237856929480538e-08,-0.024217976319908064,8.959997627514095e-07
CC1(CC=O)CCCS1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.170255542463971e-06,0.0019781737012601465,9.17564331192723e-07,-2.1567811406573777e-08,-0.023505503291020722,8.959965197861492e-07
CN1CCCC(F)(F)C1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2876669210554053e-06,0.0018894001283106968,9.156192136620217e-07,-1.9853798266782525e-08,-0.021683466194835736,8.957654153952389e-07
CN(C=O)C1(C)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4253204317468693e-06,0.0018950901303831993,9.216086257614883e-07,-2.6210801416089214e-08,-0.028440273542830918,8.95397824345399e-07
ClC1(Cl)CCCSS1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.230292247055731e-06,0.001983488924571061,9.188411668511001e-07,-2.351969236053532e-08,-0.025597125171413583,8.953214744905648e-07
COC1(OP(=O)(OC)OP(=O)(OC)OC)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6121645766217003e-06,0.0019080368305173115,9.119388165982453e-07,-1.6951451848660096e-08,-0.018588365293949385,8.949873647495852e-07
CN1C(=O)CN(C(C)(C)C)C(=O)C12CCCCC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2825377965428234e-06,0.0018844504450873643,9.127975872443911e-07,-1.7924267264152053e-08,-0.01963662866185144,8.94873319980239e-07
COC(C)(C)CN1C(=O)CC2(CCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6504517229745445e-06,0.0019149575835964473,9.081343369261072e-07,-1.3267042501238353e-08,-0.014609118895498676,8.948672944248688e-07
CC1(F)CCCN(C(C)(C)C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.373840805295187e-06,0.0018858625180109623,9.100671869615682e-07,-1.528285881667516e-08,-0.01679311048198527,8.94784328144893e-07
COC(C)CN1C(=O)N(C)C(=O)C2(CCCCC2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.050586249967862e-06,0.001864530685181635,9.108650822311721e-07,-1.6522124284097154e-08,-0.01813893693633097,8.943429579470751e-07
CC1(F)CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.944472709863903e-06,0.001953075016252238,9.133293919904148e-07,-1.917141779489473e-08,-0.02099069400702691,8.9415797419552e-07
CN1CCCC(C)(C(F)F)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.218184853172818e-06,0.0018826506758973368,9.15926274515076e-07,-2.186006987324684e-08,-0.023866626039110342,8.940662046418291e-07
CC(C)N1CCC(C)(F)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6506522904835584e-06,0.0019199031448053113,9.177396174595628e-07,-2.376407544154068e-08,-0.02589413706179876,8.939755420180222e-07
CN1CCCC(C)(F)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.1819336512719803e-06,0.001879867210809075,9.151524051048417e-07,-2.1316257054747944e-08,-0.023292576117205213,8.938361480500938e-07
O=CN1CCCCC12CCCCC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.287891642381526e-06,0.001885612415509729,9.163160115469558e-07,-2.248168570660772e-08,-0.02453486070668281,8.938343258403483e-07
CC1(CC(Cl)(Cl)Cl)CCCS1(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.7027093710359637e-06,0.0019195093981312747,9.172035130520546e-07,-2.356325552553685e-08,-0.025690324110434964,8.936402575265176e-07
COC1(C)CCCN(C(C)(C)C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2607863074800332e-06,0.0018729947497902746,9.027365491232854e-07,-9.313503647953414e-09,-0.010316967510619184,8.934230454753322e-07
CN(C)C1(C)CCCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6208034879262413e-06,0.0019129381173573895,9.244969906959586e-07,-3.1275836133811706e-08,-0.033830111345486746,8.932211545621468e-07
CN1CN(C)C2(CCCN2C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2356268508717165e-06,0.0018835607732349733,9.160022081233355e-07,-2.2803225248161428e-08,-0.024894290697049366,8.931989828751739e-07
COC1(C(C)C)CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.3497124975842073e-06,0.0018890722274470877,9.14055855879092e-07,-2.1040506164262338e-08,-0.023018840729406694,8.930153497148298e-07
CC1CCCCC(F)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6589189515017074e-06,0.0019198632948852648,9.158275191905059e-07,-2.2954747356413853e-08,-0.025064487444866702,8.928727718340919e-07
COC1(C)CCN(Cl)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6491224408422866e-06,0.0019183574534671556,9.137501362257033e-07,-2.103000988574065e-08,-0.023015055267303484,8.927201263399627e-07
CN1CCCCC12CCCN2C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.25902028447143e-06,0.0018850591712299566,9.1629530856682e-07,-2.3659682331751478e-08,-0.025821023103084147,8.926356262350686e-07
CC1(F)CCC(C)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.445321642037337e-06,0.002009808430817656,9.168257852781977e-07,-2.459398572138723e-08,-0.026825146190586836,8.922317995568106e-07
CC12CCCN1CCS2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4961267785068923e-06,0.0019067017888697768,9.137359779510512e-07,-2.1846418249397923e-08,-0.023908895760442778,8.918895597016533e-07
CCC1(Cl)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.900351924570815e-06,0.0019464870228225318,9.16784769899508e-07,-2.4914520498248246e-08,-0.02717597555746832,8.918702494012597e-07
CC(C)C1(N(C)C=O)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.4968689820522326e-06,0.0018982913903189385,9.230887514639545e-07,-3.181427080676295e-08,-0.034465018402951755,8.912744806571916e-07
CC(C)C1(C)CCCC(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.886187177146606e-06,0.0019437816252820376,9.180566903286223e-07,-2.6791896064959856e-08,-0.029183269777566332,8.912647942636623e-07
CC1(OP=O)CCCCC1F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.713151409764678e-06,0.0019220180507386346,9.152338240017843e-07,-2.40604037203143e-08,-0.026288805209484255,8.911734202814701e-07
CCC1(C)CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.935807784211881e-06,0.0019521307825522143,9.125863893551415e-07,-2.143425174727465e-08,-0.023487367330144688,8.911521376078667e-07
CON1C(=O)C2(C)CCCCC2(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.5618006790974956e-06,0.00190795687338037,9.138885451321066e-07,-2.274107672263298e-08,-0.02488386230877383,8.911474684094738e-07
CN1CC2(CCCCCC2)C(=O)N(C(C)(C)C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2145851670217524e-06,0.0018761032105679405,9.122222355825233e-07,-2.1123745350706222e-08,-0.023156358754198865,8.910984902318171e-07
CCOCC1(C=O)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.963802637021957e-06,0.0019499579748104162,9.18982407097001e-07,-2.7937145232452923e-08,-0.030400087114512177,8.910452618645481e-07
CC1(C)CCCCCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.483880771298278e-06,0.0018992654524145473,9.194286754241622e-07,-2.8468783630728164e-08,-0.03096355855726883,8.90959891793434e-07
CCC1(CC)CCCCCC(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.6351415739445392e-06,0.001916364928400114,9.187879662331534e-07,-2.7960301738910873e-08,-0.030431723930323673,8.908276644942424e-07
CC1(C)CCCCS(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.835002298868883e-06,0.0019364293678057031,9.196153192235009e-07,-2.890717435334312e-08,-0.031433985220854714,8.907081448701578e-07
CC1(C)CCCCCC(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.47323224863298e-06,0.0018979065956426931,9.192924940168762e-07,-2.9023512488762375e-08,-0.031571575616747685,8.902689815281138e-07
CC(C)(C)N1CCCC(F)(F)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.5121353029546537e-06,0.0018974377426556302,9.128865742631049e-07,-2.2859408263774415e-08,-0.025040797956993568,8.900271659993304e-07
CCN1CCC2(CCCCN2C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,2.9913011321119065e-06,0.001862111096444337,9.156315284182237e-07,-2.568542505042891e-08,-0.028052141339869677,8.899461033677948e-07
COC1(C)CCCC(=O)C1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.139341398901607e-06,0.0019689891944305034,9.15431783543012e-07,-2.5561834366690655e-08,-0.027923254169478617,8.898699491763214e-07
CC1(C=O)CCCCC1(C)CC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.92230643292975e-06,0.0019446233411356162,9.185906782017485e-07,-2.893875022165379e-08,-0.03150342248008097,8.896519279800947e-07
FC1(Cl)CCCCC1Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.741242724907686e-06,0.001925052094969607,9.172415771690792e-07,-2.7682413506609478e-08,-0.0301800683654647,8.895591636624697e-07
CCC1(N(C)N(C)C)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.5514711876620913e-06,0.0019030886456846885,9.245045800760579e-07,-3.517449635833616e-08,-0.03804686003334066,8.893300837177216e-07
FC1(F)CCN([SiH3])C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.8055645925385147e-06,0.0019361118696322045,9.134778736461638e-07,-2.4322174472888774e-08,-0.02662590433176708,8.89155699173275e-07
COP(C)(=O)OC1CCCCC1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.7667594313290126e-06,0.0019239948625321339,9.156367688328527e-07,-2.6495112640500582e-08,-0.028936269864166194,8.891416561923522e-07
FC1(F)CCCN(CCCl)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.2787339192718607e-06,0.0018847530643556765,9.16496765754013e-07,-2.7366518976879016e-08,-0.029859918768359483,8.891302467771341e-07
COC1(C(F)F)CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.437322927336712e-06,0.0018970610394678008,9.131634966342646e-07,-2.4179575630326876e-08,-0.026478911738640327,8.889839210039375e-07
COB1CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,5.970624748966326e-06,0.0022146745690350836,9.103875216309142e-07,-2.154025349943017e-08,-0.0236605324519847,8.888472681314842e-07
