solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
CCC(CC)(COCCOC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.126954295,-1.155721049,1.005565324,-0.206684978,-0.038473045,0.502667932,1.219785744,0.317757419,-0.112357101,-0.22478229,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,295.0,1.9473502931681917e-06,0.000950297986804895,3.610778349638523e-08,-2.8232420830566103e-08,-3.5849042169322867,7.875362665819133e-09
COCCCN1C(=O)CCN1C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.196445122,-0.700144509,1.263378545,0.613650638,0.05018923,-0.231617937,1.755603337,1.121961488,-0.434989136,-0.243448961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1681279,186.9396855,1.0,0.0,150,50,2,1578.0,1.3841690065144391e-06,0.0008044007038183593,1.9536026393990846e-08,-1.68417530812766e-08,-6.250944550354465,2.694273312714248e-09
COCCCOC(C)(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.014078994,-1.516420522,1.021743551,-0.400220074,0.111243292,0.477241192,1.544286885,0.427468069,-0.241090096,-0.232990962,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,561.0,2.1228964008433904e-06,0.0010234479204232806,3.057415911148266e-08,-2.543078102829057e-08,-4.944373253717272,5.1433780831920885e-09
COCCOCCCCC(=O)OOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.190170422,-0.025387417,1.264543866,0.433451715,-0.37677768,0.946538784,0.476618172,0.281851184,-1.055740315,-0.54025332,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1154237,186.9396855,1.0,0.0,150,50,2,4557.0,1.3131976813181548e-06,0.0007604538545096146,1.2709692261144956e-08,-1.1079692910700018e-08,-6.797360322674734,1.629999350444939e-09
COCCC(C)(C)C(=O)CC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.293770647,0.029542355,1.611752577,-0.356789313,0.599871186,0.193639433,1.152577816,0.176132979,-0.173770461,-0.174605114,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.1255944,186.9396855,1.0,0.0,150,50,2,4001.0,1.3530200249081894e-06,0.0007617595927749013,1.2887317027885387e-08,-1.1160001667416878e-08,-6.460894126704175,1.7273153604685066e-09
COS(=O)(=O)C(F)(F)C(Cl)(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.709364607,-1.178542596,1.187928097,-0.388500533,0.762488173,-0.246329895,0.520904555,-0.098182107,-0.532040742,-0.573972276,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,261.8836544,186.9396855,1.0,0.0,150,50,2,4742.0,1.3857820602001497e-06,0.0007441172060355769,1.1400196263504825e-08,-9.79909335014201e-09,-6.120214552330603,1.6011029133628125e-09
COCCC1C(=O)N(C)CCN1C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.738191056,-0.535980411,1.332328297,0.356876327,-0.050657308,-0.377478401,1.764249269,0.746046961,-0.398248251,0.131408776,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.183778,186.9396855,1.0,0.0,150,50,2,3440.0,1.034988407986883e-06,0.0006716660588667407,1.3687726125712618e-08,-1.1829727938814977e-08,-6.366921142462181,1.857998186897639e-09
CCC(CF)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.108328416,-1.521968469,0.388252342,-0.096235298,-1.045865032,-0.227176639,0.733013277,0.303501724,-0.305779499,-0.215843567,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.1106933,186.9396855,1.0,0.0,150,50,2,4089.0,1.502342199879097e-06,0.0007833389401993393,1.2079108920892931e-08,-1.0369898444051105e-08,-6.067069319170085,1.7092104768418246e-09
COP(=O)(F)OC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.706463153,-0.996765351,1.318853594,-0.565103172,0.528057009,-0.266011348,0.636765623,0.037717036,-0.452802231,-0.448179566,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,231.9723999,186.9396855,1.0,0.0,150,50,2,1039.0,1.5714458228746205e-06,0.0008073564196250965,1.9604054020304788e-08,-1.6195803033798383e-08,-4.751939659936769,3.4082509865064004e-09
COC(C)(CCl)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.878633583,-1.089638274,1.049090986,-0.376884147,0.807576299,-0.14022386,0.755888054,-0.135066859,-0.181180699,-0.334885236,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,202.0066575,186.9396855,1.0,0.0,150,50,2,3378.0,1.3618227845390406e-06,0.000727530669782386,1.2483984366452734e-08,-1.0608253645785985e-08,-5.655531217196876,1.8757307206667477e-09
COCCC(C)CN1C(=O)CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.025597721,-0.550872452,0.835983293,0.016750972,-1.343752586,-0.893487088,0.511788724,0.603515233,-0.633317569,-0.556770093,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,213.1364935,186.9396855,1.0,0.0,150,50,2,4009.0,1.0754587728715104e-06,0.0006706312552787063,1.2400892055347546e-08,-1.0675689915126057e-08,-6.188080611675725,1.7252021402214882e-09
COOC(Cl)(Cl)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.55889435,-1.545335075,1.08505272,-0.708423126,0.639397278,-0.288822734,0.663202555,0.002107326,-0.263857684,-0.441246902,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,197.9462194,186.9396855,1.0,0.0,150,50,2,1060.0,1.5797108843291265e-06,0.000801034745071433,1.920349824231364e-08,-1.5823754963232237e-08,-4.68193991572432,3.3797432790814063e-09
COCC(F)(F)OC(F)(F)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.678095366,-1.486779245,1.032903778,-0.719414345,0.363610478,-0.04846558,1.034080898,0.126605645,-0.22623117,-0.322895449,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.0566071,186.9396855,1.0,0.0,150,50,2,27.0,2.159765472710392e-06,0.0010208191271239384,6.220490157964952e-08,-3.955219201483432e-08,-1.7460247703112683,2.2652709564815192e-08
CCC(CCOC)OC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.434372458,-0.191303506,0.917473019,0.294641603,-0.767546967,-0.257882328,0.241346972,0.104863224,-0.349415471,-0.067829869,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1099444,186.9396855,1.0,0.0,150,50,2,2415.0,1.0292093137996042e-06,0.0006326278358939466,1.3891948353450593e-08,-1.1693756202922398e-08,-5.319715203292204,2.19819215052819e-09
COP(=O)(Cl)C(Cl)(Cl)CCCl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.729138032,-1.159963492,1.113098421,-0.435888493,0.466485125,-0.057506421,0.711071314,0.142811214,-0.420432526,-0.328004957,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,257.8937768,186.9396855,1.0,0.0,150,50,2,1345.0,1.5279440334621498e-06,0.0007824065898932029,1.7401222494534822e-08,-1.4453892662338097e-08,-4.904063503325396,2.9473298321967194e-09
COCCOCOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.952857743,-0.864653004,1.159143357,-0.514241068,0.327293633,0.220748096,1.607813373,0.245311799,-0.17485973,-0.161783621,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,1151.0,1.9261527670626323e-06,0.0009403143943382196,2.1024316139529033e-08,-1.7809163675993788e-08,-5.5391350419543,3.215152463535248e-09
COCC(OC)(OC)P(Cl)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.791419889,-1.503267131,1.014234079,-0.655090699,0.109135347,0.047400593,0.91828699,0.242723315,-0.310000792,-0.286724616,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,216.0318232,186.9396855,1.0,0.0,150,50,2,63.0,2.024228469189091e-06,0.0009745233534205273,5.5406982405469836e-08,-3.748275993013072e-08,-2.091179128227238,1.7924222475339118e-08
CCOP(=O)(OC)C(CCCOC)(OC)P(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.217165888,-1.192427706,0.963781641,0.158069289,-0.019933866,0.667743685,1.019994755,0.429239044,-0.357785595,-0.265379696,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,348.1102911,186.9396855,1.0,0.0,150,50,2,4743.0,1.3942264510948457e-06,0.0007693772070667523,1.2005055312423732e-08,-1.040403589053986e-08,-6.4983820610356755,1.6010194218838716e-09
COCCCCN1C(=O)CCCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.219692271,-0.270641513,1.333613469,0.739749578,-0.512431542,0.179333758,0.791396549,1.053869276,-1.004342124,-0.810574802,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,213.1364935,186.9396855,1.0,0.0,150,50,2,3742.0,1.2277300294644727e-06,0.0007542274683118845,1.4507853545617419e-08,-1.2721468536521696e-08,-7.121347566033022,1.7863850090957216e-09
COC(F)(F)C(F)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.535612811,-1.458765274,1.077810313,-0.75769534,0.603978347,-0.253887815,0.648619537,0.052117299,-0.191330226,-0.154153077,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.0503788,186.9396855,1.0,0.0,150,50,2,2855.0,1.3363631629764969e-06,0.0007132183377165955,1.311946914936301e-08,-1.107536087637309e-08,-5.4181870024786685,2.0441082729899178e-09
CCCCOOCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.211064974,-1.768143481,0.594001178,0.729888407,-0.70470281,1.081395896,0.624415855,0.431928495,-0.280130465,-0.210962116,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,176.1412445,186.9396855,1.0,0.0,150,50,2,538.0,1.6640806915818877e-06,0.000850778863992063,2.687629270300162e-08,-2.159133212352108e-08,-4.085429171856435,5.284960579480538e-09
COCCN(C=O)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.195958857,-0.944181194,0.483738594,-0.302315607,0.391328358,0.817662116,1.396972724,0.423847151,-0.100918,-0.086075449,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.1208434,186.9396855,1.0,0.0,150,50,2,4296.0,1.2751758746900708e-06,0.0007150846085473672,1.1815760947618865e-08,-1.0148332509336046e-08,-6.086217720855942,1.66742843828282e-09
CCOCC(CC)(CC)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.923852746,-1.44530438,0.745972683,-0.270588064,0.213845695,0.313556926,0.86256043,0.119246809,0.070200849,-0.178309646,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1619799,186.9396855,1.0,0.0,150,50,2,1934.0,1.4383865367788332e-06,0.0007524440062332561,1.507261128625991e-08,-1.2648903503089472e-08,-5.2188236514814195,2.423707783170436e-09
COC1CCCN(OC)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.300930554,-0.533997498,0.750739173,0.176169263,-1.058871772,0.151395371,0.803757439,-0.363399899,-0.180151356,-0.242583732,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,145.1102787,186.9396855,1.0,0.0,150,50,2,3987.0,7.953860577305932e-07,0.0005809175252273006,1.192170418462059e-08,-1.0192229620093496e-08,-5.893252106243284,1.7294745645270963e-09
COCCCN1CCC(=O)N1C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.224366204,-0.696664279,1.274685699,0.586563765,0.063590113,-0.225743067,1.780836177,1.124185325,-0.456400142,-0.145125782,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1681279,186.9396855,1.0,0.0,150,50,2,1751.0,1.334599609185295e-06,0.0007855666592756848,1.849640610095794e-08,-1.5955699214366722e-08,-6.280023602318771,2.540706886591223e-09
CCC(C)(COC)OP(=O)(CC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.044995497,-1.149687015,0.89899168,-0.454614486,0.176366173,-0.188294804,1.048958626,-0.05919052,0.232444088,-0.029655935,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,224.1177458,186.9396855,1.0,0.0,150,50,2,4148.0,1.244453185850292e-06,0.0006903895340139928,1.1556391069418218e-08,-9.861012751095043e-09,-5.816408434931589,1.695378318323174e-09
CCC(CC)(CC)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.016032708,-1.229873556,0.82633113,0.079715068,0.302780999,0.205535784,0.628465877,-0.028450055,-0.172784739,-0.34037097,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.0976654,186.9396855,1.0,0.0,150,50,2,2406.0,1.4424785426033962e-06,0.0007510643655360922,1.403996190765785e-08,-1.1835101712554523e-08,-5.367733400438978,2.2048601951033255e-09
COCCCOC(=O)C(Cl)(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.436794386,-0.180506491,1.409323183,0.133042561,0.252972847,0.408198284,0.810837882,0.273279032,-0.626528193,-0.367366651,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,233.9617272,186.9396855,1.0,0.0,150,50,2,3362.0,1.4580114295598156e-06,0.0007958964007117685,1.3821409146338658e-08,-1.193979121764876e-08,-6.345491842736636,1.881617928689899e-09
COC(CCOP(=O)(Cl)Cl)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.038123933,-1.081544919,0.84156633,-0.360815112,-0.446715117,-0.480030443,0.842096574,0.093961016,-0.323931933,-0.295390356,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,235.9772008,186.9396855,1.0,0.0,150,50,2,1079.0,1.5733215493133714e-06,0.0008081733496036595,1.9361653357869144e-08,-1.603100140402102e-08,-4.813172203567931,3.330651953848126e-09
COOCCCCCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.069269785,-1.537533547,0.92874081,-0.1606337,0.369192303,0.436347736,1.197428685,0.010983373,-0.01724854,-0.159261747,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1619799,186.9396855,1.0,0.0,150,50,2,1631.0,1.6582943797423252e-06,0.0008420954711193347,1.7055174130221153e-08,-1.4402355557829182e-08,-5.429076721535084,2.6528185723919706e-09
COCC(CCl)(CCl)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.708974412,-1.456939203,0.984326505,-0.681134711,0.257101594,0.047779017,0.901520596,0.195013815,-0.207353637,-0.266601943,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.021435,186.9396855,1.0,0.0,150,50,2,90.0,2.0228546788072777e-06,0.0009671350811574035,5.077001137641273e-08,-3.523073726289596e-08,-2.267206113073882,1.5539274113516774e-08
CCN(C=O)CC(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.288892067,-0.975539071,0.179988308,-0.49715738,-0.82473122,-0.014748981,0.409374632,0.358205855,-0.159426587,-0.174277105,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.1208434,186.9396855,1.0,0.0,150,50,2,3333.0,1.0265182616777385e-06,0.0006203017010363575,1.2300529607915739e-08,-1.0405807061169e-08,-5.491995162582458,1.894722546746738e-09
COCCCCCN1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.269773573,-0.212511647,1.355925816,0.958975906,-0.212804879,0.122217663,1.338001439,1.045099579,-0.589045362,-0.650082852,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,2087.0,1.3492479412773134e-06,0.0008013128564956697,1.8192755272071665e-08,-1.5846421931487155e-08,-6.753695929470764,2.3463333405845116e-09
COCCC(C)(C)N1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.252113917,-0.374876147,1.487859635,0.003705031,0.014783773,-0.195313763,1.643911429,0.683916321,-0.07882255,-0.507067318,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,1075.0,1.6035419846216542e-06,0.0008731279894566652,2.2749621013138897e-08,-1.940843895271943e-08,-5.808854052772817,3.341182060419463e-09
COCCCN1CCN(CC=O)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.157164729,-0.674304201,0.901133515,0.706038622,-0.61242776,-0.003971375,1.330715312,1.51837312,-0.636348316,-0.281700282,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,200.1524779,186.9396855,1.0,0.0,150,50,2,4955.0,1.0744355108892212e-06,0.0006903833554664831,1.2381629377911128e-08,-1.0808469741952576e-08,-6.870548604793563,1.5731596359585517e-09
COCCCN1C(=O)N(C)C(C)(C(F)(F)F)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.130188339,-1.037611343,1.460837267,0.249393993,0.132357918,-0.075193591,1.066254018,1.409403329,-0.235849465,-0.706369114,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,268.103477,186.9396855,1.0,0.0,150,50,2,1489.0,1.431631628277032e-06,0.0008282359448549799,2.0641866006323042e-08,-1.7849529721188266e-08,-6.392328107546237,2.7923362851347752e-09
COP(=O)(CCC1CCCCC1=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.928272132,-0.527759753,1.003268634,-0.111398663,-0.68299301,0.352279138,0.238737278,-0.524991152,-0.801679398,-0.650887762,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,234.1020957,186.9396855,1.0,0.0,150,50,2,4627.0,9.001666694568828e-07,0.0006126032391337909,1.1556549238858785e-08,-9.936689585067713e-09,-6.134290437947611,1.6198596537910741e-09
COP(OC)OCCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.830790929,-1.280239026,0.42753097,-0.863607794,0.552834119,0.154891409,1.089564681,0.242539037,-0.34923324,-0.413856375,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.0319655,186.9396855,1.0,0.0,150,50,2,1285.0,1.4281065072173626e-06,0.0007554966530372928,1.7748689479050345e-08,-1.472905694768845e-08,-4.877764693124913,3.0196325313618935e-09
COCCCN1C(=O)CC(=O)N(CCCOC)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.068180658,-0.667218566,1.293210626,0.781539438,-0.485392244,0.053045601,0.861514195,1.313841631,-1.212790442,-0.477131426,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,272.1372217,186.9396855,1.0,0.0,150,50,2,4244.0,1.0842841970596325e-06,0.000710700256422649,1.3770980938144758e-08,-1.2094584367833408e-08,-7.214632016090995,1.6763965703113503e-09
COCCCC1CCCC(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.02360015,-0.524973007,1.055594275,0.539699019,-0.907562327,0.576116224,0.961246977,0.576554146,-1.087665246,-0.616122325,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,3114.0,1.1804180962527514e-06,0.0007265932171415783,1.4864918975720507e-08,-1.2905144608969823e-08,-6.585015513988289,1.959774366750683e-09
CCN1CCCC1OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.851999503,-0.178483054,0.604057593,0.328200509,-1.12498,0.53323639,1.146197351,0.10167062,-0.088478386,-0.347085094,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,173.1415788,186.9396855,1.0,0.0,150,50,2,3042.0,9.434754923317269e-07,0.0006281397100109316,1.3514655690044873e-08,-1.1527686406956864e-08,-5.80164298717358,1.986969283088009e-09
COCCC(CP(=O)(OC)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.045479667,-1.071502609,0.895069039,-0.335292351,-1.089536235,-0.255798473,0.701312022,0.493756245,-0.658934577,-0.252945434,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.0970103,186.9396855,1.0,0.0,150,50,2,3301.0,1.4979461811383821e-06,0.0007957443711530894,1.3603540503907366e-08,-1.170086605703327e-08,-6.149694224493646,1.902674446874096e-09
CCOCCB(CC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.531875242,-1.285880177,0.647028109,-0.095900332,-0.270716809,0.472596674,0.28961099,0.211955455,-0.284945116,-0.163642965,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1321602,186.9396855,1.0,0.0,150,50,2,3390.0,1.1604131837190755e-06,0.0006541266617193114,1.2155884167576174e-08,-1.0284032812390428e-08,-5.494043522152391,1.871851355185747e-09
COCC(C)(OC(C)(C)C)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.784828518,-1.323502142,1.036284137,-0.816310819,0.470961355,-0.066422114,1.195890697,0.021800975,0.086043226,0.000864928,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,218.1881947,186.9396855,1.0,0.0,150,50,2,1726.0,1.3891888724983985e-06,0.0007417940456637088,1.574073125102349e-08,-1.3182655772961007e-08,-5.153349025864442,2.5580754780624817e-09
COCCCCC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.267340136,-1.395634311,0.274287846,-0.211459444,-1.499729694,-0.407061341,0.70206111,0.415380543,-0.582383573,-0.198619088,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,130.1357652,186.9396855,1.0,0.0,150,50,2,4091.0,1.4106683500152547e-06,0.0007636569782231546,1.2302223974665327e-08,-1.059424803342531e-08,-6.202808703343745,1.7079759412400182e-09
COCCC(C)P(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.034705727,-0.932485319,0.709127122,-0.453301451,-1.090060942,-0.582772797,0.618026491,0.336291265,-0.547775147,-0.209633428,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0864457,186.9396855,1.0,0.0,150,50,2,4558.0,1.3811998477004242e-06,0.0007409862953383144,1.1487020996350605e-08,-9.857308207743366e-09,-6.048494112982607,1.6297127886072412e-09
CCCP(C)CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.053200439,-1.687113741,0.643558917,0.478968613,-0.632269203,0.799149925,0.629568466,0.492123594,-0.369355606,-0.254200547,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1173519,186.9396855,1.0,0.0,150,50,2,466.0,1.7076650016160483e-06,0.0008624407258425917,2.8608458901381083e-08,-2.2756150415383912e-08,-3.8884058264926735,5.85230848599717e-09
COCCC(C(=O)OC)N1C(=O)CCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.67429807,0.632386715,1.537690948,0.370881547,-0.943020242,-0.636079264,0.312929181,0.58271707,-0.760804658,-0.095232132,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,229.0950226,186.9396855,1.0,0.0,150,50,2,4731.0,7.115492531795332e-07,0.0005718046133111279,1.1647533309616917e-08,-1.0044585566688739e-08,-6.266321289014591,1.6029477429281795e-09
